PETAL_ID,PETAL_LOC,DEVICE_LOC,DEVICE_TYPE,PINHOLE_ID,X_PTL,Y_PTL,Z_PTL,X_MNT,Y_MNT,Z_MNT,PTL_SOURCE,PROJ_DISTANCE,PROVENANCE,NOTES,X_FP,Y_FP,Z_FP,LOCATION,DEVICE_ID,BUS_ID
0,0,4,POS,0,43.88400930678722,14.27107785427981,-0.17047098912456704,43.159296999999995,14.05614,-86.667168,Calculated,86.5,DESI-3543,,43.88400930678722,14.27107785427981,-0.17047098912456704,4,02107,10
0,0,5,POS,0,59.46750393423858,5.204722125176268,-0.32824815829327747,58.55203,5.124118,-86.82336600000001,Calculated,86.5,DESI-3543,,59.46750393423858,5.204722125176268,-0.32824815829327747,5,02213,10
0,0,6,POS,0,54.27670265191388,14.252842546388322,-0.27925539591954873,53.426699,14.057776,-86.77485899999999,Calculated,86.5,DESI-3543,,54.27670265191388,14.252842546388322,-0.27925539591954873,6,02215,10
0,0,7,POS,0,49.08726697106481,23.366921763929277,-0.2599353835098128,48.29586,23.027764,-86.75565,Calculated,86.5,DESI-3543,,49.08726697106481,23.366921763929277,-0.2599353835098128,7,02120,10
0,0,8,POS,0,69.86631618396163,5.19798160187242,-0.47551802220219486,68.821172,5.121554,-86.96916999999999,Calculated,86.5,DESI-3543,,69.86631618396163,5.19798160187242,-0.47551802220219486,8,02207,10
0,0,9,POS,0,64.68457366066909,14.2439567828045,-0.41539693868348593,63.697093,14.050998000000002,-86.909545,Calculated,86.5,DESI-3543,,64.68457366066909,14.2439567828045,-0.41539693868348593,9,01876,10
0,0,10,POS,0,59.49017433296144,23.342069950095095,-0.3828700884368885,58.566403,23.018221,-86.87733100000001,Calculated,86.5,DESI-3543,,59.49017433296144,23.342069950095095,-0.3828700884368885,10,01433,10
0,0,12,POS,0,80.2834402016752,5.201630914616185,-0.641883575046208,79.098177,5.117744,-87.13372199999999,Calculated,86.5,DESI-3543,,80.2834402016752,5.201630914616185,-0.641883575046208,12,02167,10
0,0,13,POS,0,75.07399844841514,14.226543231710428,-0.5731800817164441,73.963849,14.041985,-87.065859,Calculated,86.5,DESI-3543,,75.07399844841514,14.226543231710428,-0.5731800817164441,13,01921,10
0,0,14,POS,0,69.89040155046982,23.298019736936965,-0.5287044337220124,68.833626,22.979945999999998,-87.021664,Calculated,86.5,DESI-3543,,69.89040155046982,23.298019736936965,-0.5287044337220124,14,02036,10
0,0,15,POS,0,64.67561490974641,32.36871495749424,-0.5069641753479601,63.699053,31.922220000000003,-87.000299,Calculated,86.5,DESI-3543,,64.67561490974641,32.36871495749424,-0.5069641753479601,15,08002,10
0,0,16,POS,0,90.68845547667233,5.194826445249573,-0.8262460860838985,89.36677900000001,5.117888,-87.316114,Calculated,86.5,DESI-3543,,90.68845547667233,5.194826445249573,-0.8262460860838985,16,02017,10
0,0,17,POS,0,85.4899504364265,14.218004079459659,-0.7500290359888311,84.235375,14.030370999999999,-87.240727,Calculated,86.5,DESI-3543,,85.4899504364265,14.218004079459659,-0.7500290359888311,17,01829,10
0,0,18,POS,0,80.2909011958645,23.287119413487453,-0.695493003333894,79.104038,22.974723,-87.186786,Calculated,86.5,DESI-3543,,80.2909011958645,23.287119413487453,-0.695493003333894,18,02132,10
0,0,19,POS,0,75.10681560885007,32.323966322061565,-0.6646719401795451,73.980863,31.878631,-87.15619699999999,Calculated,86.5,DESI-3543,,75.10681560885007,32.323966322061565,-0.6646719401795451,19,01629,10
0,0,20,POS,0,69.86176256741646,41.40075581533373,-0.6538170630502407,68.816859,40.83007,-87.145623,Calculated,86.5,DESI-3543,,69.86176256741646,41.40075581533373,-0.6538170630502407,20,06679,10
0,0,21,POS,0,101.110735296622,5.19278093012982,-1.0408741113351425,99.63931099999999,5.118106,-87.528326,Calculated,86.5,DESI-3543,,101.110735296622,5.19278093012982,-1.0408741113351425,21,01851,11
0,0,22,POS,0,95.9040118194854,14.23066191177286,-0.9502319719264563,94.50653,14.030562,-87.438711,Calculated,86.5,DESI-3543,,95.9040118194854,14.23066191177286,-0.9502319719264563,22,01902,11
0,0,23,POS,0,90.71257836398641,23.291942527627864,-0.8818710062640207,89.378817,22.973122,-87.371,Calculated,86.5,DESI-3543,,90.71257836398641,23.291942527627864,-0.8818710062640207,23,01608,10
0,0,24,POS,0,85.51732804502436,32.329530058585874,-0.8360015213023786,84.25188399999999,31.884551000000002,-87.3256,Calculated,86.5,DESI-3543,,85.51732804502436,32.329530058585874,-0.8360015213023786,24,02118,10
0,0,25,POS,0,80.28231059518774,41.36574981036053,-0.827336670303211,79.090985,40.793138,-87.317237,Calculated,86.5,DESI-3543,,80.28231059518774,41.36574981036053,-0.827336670303211,25,01844,10
0,0,26,POS,0,111.52190027718837,5.2012340823133085,-1.2786901258671861,109.903774,5.116071,-87.763512,Calculated,86.5,DESI-3543,,111.52190027718837,5.2012340823133085,-1.2786901258671861,26,01464,11
0,0,27,POS,0,106.29962462417328,14.222733687371951,-1.1738715019481702,104.767289,14.029943,-87.660083,Calculated,86.5,DESI-3543,,106.29962462417328,14.222733687371951,-1.1738715019481702,27,02075,11
0,0,28,POS,0,101.11873782889887,23.28589795914037,-1.096196514856075,99.641904,22.966319,-87.582998,Calculated,86.5,DESI-3543,,101.11873782889887,23.28589795914037,-1.096196514856075,28,02079,11
0,0,29,POS,0,95.92516548874993,32.320987899931254,-1.039852219116952,94.518509,31.876731,-87.527273,Calculated,86.5,DESI-3543,,95.92516548874993,32.320987899931254,-1.039852219116952,29,01612,11
0,0,30,POS,0,90.68993628428177,41.37467854433014,-1.015775324870205,89.358813,40.799647,-87.503621,Calculated,86.5,DESI-3543,,90.68993628428177,41.37467854433014,-1.015775324870205,30,01592,10
0,0,31,POS,0,85.43474204764918,50.431504908558715,-0.993724507261291,84.175086,49.741907,-87.481803,Calculated,86.5,DESI-3543,,85.43474204764918,50.431504908558715,-0.993724507261291,31,06069,10
0,0,32,POS,0,121.92095780584707,5.179093351831272,-1.5393903783625973,120.219921,5.129576,-88.022649,Calculated,86.5,DESI-3543,,121.92095780584707,5.179093351831272,-1.5393903783625973,32,06840,11
0,0,33,POS,0,116.71475166065702,14.223898152217082,-1.4274012744730982,115.09018,14.033199,-87.911934,Calculated,86.5,DESI-3543,,116.71475166065702,14.223898152217082,-1.4274012744730982,33,02040,11
0,0,34,POS,0,111.50747697617167,23.288542885548033,-1.3348445980194015,109.94995300000001,22.975919,-87.820256,Calculated,86.5,DESI-3543,,111.50747697617167,23.288542885548033,-1.3348445980194015,34,01043,11
0,0,35,POS,0,106.31861666791619,32.305134132853254,-1.2661912745969488,104.838368,31.886369000000002,-87.752511,Calculated,86.5,DESI-3543,,106.31861666791619,32.305134132853254,-1.2661912745969488,35,02103,11
0,0,36,POS,0,101.10360315884591,41.36420883211418,-1.2302316712792276,99.623609,40.794171999999996,-87.715691,Calculated,86.5,DESI-3543,,101.10360315884591,41.36420883211418,-1.2302316712792276,36,00423,11
0,0,37,POS,0,95.85062162956041,50.4456532250879,-1.1993348201933287,94.444731,49.748096999999994,-87.685096,Calculated,86.5,DESI-3543,,95.85062162956041,50.4456532250879,-1.1993348201933287,37,02086,11
0,0,39,POS,0,132.3382150331225,5.1827060420444555,-1.8259190974262225,130.478317,5.129625,-88.30590500000001,Calculated,86.5,DESI-3543,,132.3382150331225,5.1827060420444555,-1.8259190974262225,39,06839,11
0,0,40,POS,0,127.1327382564454,14.22579867671056,-1.6972991220447256,125.34823200000001,14.047467999999999,-88.178706,Calculated,86.5,DESI-3543,,127.1327382564454,14.22579867671056,-1.6972991220447256,40,01924,11
0,0,41,POS,0,121.9202438551922,23.295087279502955,-1.6038515117067789,120.218387,22.994269,-88.086585,Calculated,86.5,DESI-3543,,121.9202438551922,23.295087279502955,-1.6038515117067789,41,02092,11
0,0,42,POS,0,116.72831794397747,32.33130026478392,-1.5173716516298157,115.09873999999999,31.907488,-88.000982,Calculated,86.5,DESI-3543,,116.72831794397747,32.33130026478392,-1.5173716516298157,42,00404,11
0,0,43,POS,0,111.49753234637062,41.35575975769764,-1.4690148892565276,109.93678799999999,40.809324,-87.95320699999999,Calculated,86.5,DESI-3543,,111.49753234637062,41.35575975769764,-1.4690148892565276,43,02285,11
0,0,44,POS,0,106.24842498494783,50.4369065789225,-1.4276196517874382,104.757456,49.749596999999994,-87.912038,Calculated,86.5,DESI-3543,,106.24842498494783,50.4369065789225,-1.4276196517874382,44,00629,11
0,0,45,POS,0,101.01033372348878,59.57036780642719,-1.4172805264882413,99.59383299999999,58.765987,-87.90194100000001,Calculated,86.5,DESI-3543,,101.01033372348878,59.57036780642719,-1.4172805264882413,45,01017,11
0,0,46,POS,0,142.73847732883368,5.184091847830736,-2.14454834221344,140.73795800000002,5.119864,-88.621388,Calculated,86.5,DESI-3543,,142.73847732883368,5.184091847830736,-2.14454834221344,46,06843,11
0,0,47,POS,0,137.54098584548822,14.22357369803989,-2.0020474064090763,135.605817,14.049598000000001,-88.480223,Calculated,86.5,DESI-3543,,137.54098584548822,14.22357369803989,-2.0020474064090763,47,01619,11
0,0,48,POS,0,132.33194307436372,23.312120412516503,-1.8913574314461812,130.47858,22.999813,-88.370936,Calculated,86.5,DESI-3543,,132.33194307436372,23.312120412516503,-1.8913574314461812,48,01856,11
0,0,49,POS,0,127.13968047980936,32.35508419144079,-1.7915301527919922,125.361747,31.919439,-88.272159,Calculated,86.5,DESI-3543,,127.13968047980936,32.35508419144079,-1.7915301527919922,49,02080,11
0,0,50,POS,0,121.90725957164987,41.38700556400359,-1.7292793974548886,120.201821,40.832840000000004,-88.21069,Calculated,86.5,DESI-3543,,121.90725957164987,41.38700556400359,-1.7292793974548886,50,01037,11
0,0,51,POS,0,116.66098706831325,50.43178637045567,-1.681112759501488,115.025259,49.753175,-88.162983,Calculated,86.5,DESI-3543,,116.66098706831325,50.43178637045567,-1.681112759501488,51,06838,11
0,0,52,POS,0,111.4219562422358,59.57051514834696,-1.652805513575359,109.86469699999999,58.760886,-88.134997,Calculated,86.5,DESI-3543,,111.4219562422358,59.57051514834696,-1.652805513575359,52,02134,11
0,0,53,POS,0,106.2067483787791,68.62690364358716,-1.6561329606412158,104.70398,67.689049,-88.13799300000001,Calculated,86.5,DESI-3543,,106.2067483787791,68.62690364358716,-1.6561329606412158,53,02186,11
0,0,54,POS,0,153.15323583958008,5.175558674953648,-2.483953229315489,150.993856,5.128644,-88.956983,Calculated,86.5,DESI-3543,,153.15323583958008,5.175558674953648,-2.483953229315489,54,01904,13
0,0,55,POS,0,147.94468550687236,14.215330600122549,-2.329376512214523,145.868475,14.034118,-88.804266,Calculated,86.5,DESI-3543,,147.94468550687236,14.215330600122549,-2.329376512214523,55,06728,13
0,0,56,POS,0,142.73690308460021,23.30856997741369,-2.2037201125714745,140.73210600000002,23.00196,-88.679941,Calculated,86.5,DESI-3543,,142.73690308460021,23.30856997741369,-2.2037201125714745,56,02001,11
0,0,57,POS,0,137.5440075854963,32.35516153783112,-2.10186396864448,135.613028,31.925333000000002,-88.57924,Calculated,86.5,DESI-3543,,137.5440075854963,32.35516153783112,-2.10186396864448,57,01900,11
0,0,58,POS,0,132.315978094139,41.4020790290874,-2.0181699984897534,130.459326,40.838111,-88.496403,Calculated,86.5,DESI-3543,,132.315978094139,41.4020790290874,-2.0181699984897534,58,01640,11
0,0,59,POS,0,127.07342266430202,50.438739978287444,-1.9585657711459845,125.28874099999999,49.756144,-88.43745899999999,Calculated,86.5,DESI-3543,,127.07342266430202,50.438739978287444,-1.9585657711459845,59,01659,11
0,0,60,POS,0,121.83532826213346,59.553611154967676,-1.921423582520461,120.127874,58.745256000000005,-88.40079200000001,Calculated,86.5,DESI-3543,,121.83532826213346,59.553611154967676,-1.921423582520461,60,02045,11
0,0,61,POS,0,116.61601719061831,68.61794132348236,-1.9081243209779473,114.967518,67.681451,-88.387344,Calculated,86.5,DESI-3543,,116.61601719061831,68.61794132348236,-1.9081243209779473,61,05257,11
0,0,62,POS,0,163.56658711003874,5.188107688073947,-2.8461489576837806,161.24525500000001,5.127173,-89.31497399999999,Calculated,86.5,DESI-3543,,163.56658711003874,5.188107688073947,-2.8461489576837806,62,01570,13
0,0,63,POS,0,158.36168836743005,14.214789737372605,-2.6824142061366416,156.126202,14.043992000000001,-89.15335400000001,Calculated,86.5,DESI-3543,,158.36168836743005,14.214789737372605,-2.6824142061366416,63,06837,13
0,0,64,POS,0,153.15215095020116,23.298200925497046,-2.5394010966385423,150.994272,22.994857,-89.011949,Calculated,86.5,DESI-3543,,153.15215095020116,23.298200925497046,-2.5394010966385423,64,06800,13
0,0,65,POS,0,147.95447350765258,32.33538635260326,-2.431333415832526,145.86574199999998,31.897981,-88.905005,Calculated,86.5,DESI-3543,,147.95447350765258,32.33538635260326,-2.431333415832526,65,01983,11
0,0,66,POS,0,142.72556095829083,41.39884468438617,-2.3344752028495463,140.715101,40.837002000000005,-88.809283,Calculated,86.5,DESI-3543,,142.72556095829083,41.39884468438617,-2.3344752028495463,66,02112,11
0,0,67,POS,0,137.4774788236319,50.46603887609174,-2.2633625974866476,135.54437,49.781890000000004,-88.739053,Calculated,86.5,DESI-3543,,137.4774788236319,50.46603887609174,-2.2633625974866476,67,02097,11
0,0,68,POS,0,132.2419529130757,59.57545181039176,-2.211835545275946,130.38191,58.762662,-88.68801500000001,Calculated,86.5,DESI-3543,,132.2419529130757,59.57545181039176,-2.211835545275946,68,01441,11
0,0,69,POS,0,127.01848466763242,68.60628091015089,-2.1914522997200265,125.229468,67.662966,-88.667805,Calculated,86.5,DESI-3543,,127.01848466763242,68.60628091015089,-2.1914522997200265,69,02293,11
0,0,70,POS,0,121.82168023584757,77.68067596210119,-2.196164499508967,120.098984,76.621228,-88.672519,Calculated,86.5,DESI-3543,,121.82168023584757,77.68067596210119,-2.196164499508967,70,01534,11
0,0,71,POS,0,173.96860856632048,5.1736517482883535,-3.2376182836431298,171.494709,5.117414,-89.702216,Calculated,86.5,DESI-3543,,173.96860856632048,5.1736517482883535,-3.2376182836431298,71,02235,13
0,0,72,POS,0,168.76418906488038,14.211522787948564,-3.05979193531617,166.375316,14.039632000000001,-89.526628,Calculated,86.5,DESI-3543,,168.76418906488038,14.211522787948564,-3.05979193531617,72,06968,13
0,0,73,POS,0,163.56114527899905,23.274250339205345,-2.9061961541979144,161.246219,22.971673000000003,-89.374685,Calculated,86.5,DESI-3543,,163.56114527899905,23.274250339205345,-2.9061961541979144,73,06950,13
0,0,74,POS,0,158.4956598319046,32.398331022449476,-2.7829920562726755,156.13974299999998,31.901183000000003,-89.24947399999999,Calculated,86.5,DESI-3543,,158.4956598319046,32.398331022449476,-2.7829920562726755,74,06730,13
0,0,76,POS,0,147.88970390104126,50.46312765350347,-2.591671555771981,145.803378,49.779095,-89.063802,Calculated,86.5,DESI-3543,,147.88970390104126,50.46312765350347,-2.591671555771981,76,01406,11
0,0,77,POS,0,142.66160537093862,59.57866142437883,-2.5304782174863334,140.64054199999998,58.766484,-89.00305,Calculated,86.5,DESI-3543,,142.66160537093862,59.57866142437883,-2.5304782174863334,77,02297,11
0,0,78,POS,0,137.43167945179712,68.62385343543379,-2.4953583582723127,135.485523,67.686763,-88.968385,Calculated,86.5,DESI-3543,,137.43167945179712,68.62385343543379,-2.4953583582723127,78,02184,11
0,0,79,POS,0,132.23671099526464,77.67003136053498,-2.484124401077466,130.362931,76.594132,-88.957134,Calculated,86.5,DESI-3543,,132.23671099526464,77.67003136053498,-2.484124401077466,79,02098,11
0,0,80,POS,0,184.3725233346403,5.174000351202517,-3.655932808132974,181.737573,5.114088,-90.11577,Calculated,86.5,DESI-3543,,184.3725233346403,5.174000351202517,-3.655932808132974,80,01776,13
0,0,81,POS,0,179.16956715798338,14.206700278856434,-3.4641165696574348,176.61768899999998,14.027220999999999,-89.92628,Calculated,86.5,DESI-3543,,179.16956715798338,14.206700278856434,-3.4641165696574348,81,06951,13
0,0,82,POS,0,173.97223669182333,23.27977998866203,-3.298514166549694,171.490207,22.982756,-89.762387,Calculated,86.5,DESI-3543,,173.97223669182333,23.27977998866203,-3.298514166549694,82,06799,13
0,0,83,POS,0,168.77066482014934,32.3300570858584,-3.1517369108203894,166.372974,31.898539000000003,-89.617423,Calculated,86.5,DESI-3543,,168.77066482014934,32.3300570858584,-3.1517369108203894,83,06731,13
0,0,84,POS,0,163.54127701248507,41.36263144339006,-3.039028048561917,161.22106100000002,40.800608000000004,-89.506078,Calculated,86.5,DESI-3543,,163.54127701248507,41.36263144339006,-3.039028048561917,84,00400,13
0,0,85,POS,0,158.2957411162211,50.42521481873768,-2.9420129880455335,156.05478300000001,49.74648,-89.41031600000001,Calculated,86.5,DESI-3543,,158.2957411162211,50.42521481873768,-2.9420129880455335,85,01429,13
0,0,86,POS,0,153.06420174987002,59.570180239036574,-2.874100628867936,150.89946,58.744918999999996,-89.343071,Calculated,86.5,DESI-3543,,153.06420174987002,59.570180239036574,-2.874100628867936,86,02252,13
0,0,87,POS,0,147.8501442580837,68.62500888946866,-2.823346106446465,145.720443,67.673451,-89.291889,Calculated,86.5,DESI-3543,,147.8501442580837,68.62500888946866,-2.823346106446465,87,01711,11
0,0,88,POS,0,142.63788621852422,77.68741316062192,-2.8023606446107436,140.617242,76.59832800000001,-89.271898,Calculated,86.5,DESI-3543,,142.63788621852422,77.68741316062192,-2.8023606446107436,88,01835,11
