PETAL_ID,PETAL_LOC,DEVICE_LOC,DEVICE_TYPE,PINHOLE_ID,X_PTL,Y_PTL,Z_PTL,X_MNT,Y_MNT,Z_MNT,PTL_SOURCE,PROJ_DISTANCE,PROVENANCE,NOTES,X_FP,Y_FP,Z_FP,LOCATION
1,0,90,POS,0,194.78022206619582,5.201299454101437,-4.09469857452801,191.973821,5.121066000000001,-90.549124,Calculated,86.5,DESI-3543,,100.86346054595042,166.71217937170428,-4.09469857452801,2090
1,0,91,POS,0,189.56503466741117,14.218213753984301,-3.8915566838168445,186.85063300000002,14.028687,-90.348749,Calculated,86.5,DESI-3543,,90.45821101300176,167.19561008333335,-3.8915566838168445,2091
1,0,92,POS,0,184.35786945978074,23.269266780649495,-3.7118256925704856,181.720353,22.943851000000002,-90.17099300000001,Calculated,86.5,DESI-3543,,80.02856914038624,167.70423646885317,-3.7118256925704856,2092
1,0,93,POS,0,179.1471334017399,32.32431862324181,-3.5568084421055346,176.609648,31.874181,-90.01841,Calculated,86.5,DESI-3543,,69.59363304148378,168.21201865682767,-3.5568084421055346,2093
1,0,94,POS,0,173.92090454003235,41.39532177357211,-3.4276414634528436,171.458907,40.820583,-89.890687,Calculated,86.5,DESI-3543,,59.13690358240462,168.7153826283958,-3.4276414634528436,2094
1,0,95,POS,0,168.66765345295286,50.451796258888585,-3.3211790476303236,166.29826699999998,49.744588,-89.78583,Calculated,86.5,DESI-3543,,48.677799402704416,169.18815831016036,-3.3211790476303236,2095
1,0,96,POS,0,163.44504766762114,59.5513678233057,-3.2377642884671474,161.14386000000002,58.708686,-89.70304300000001,Calculated,86.5,DESI-3543,,38.19898800860939,169.71000657538056,-3.2377642884671474,2096
1,0,97,POS,0,158.22656137604494,68.62756251280972,-3.175913197161236,155.990272,67.670016,-89.641699,Calculated,86.5,DESI-3543,,27.74207334844435,170.22269069564862,-3.175913197161236,2097
1,0,98,POS,0,153.02112382308053,77.6650441481773,-3.143079891008952,150.872296,76.569251,-89.609442,Calculated,86.5,DESI-3543,,17.324784863629034,170.7254381984297,-3.143079891008952,2098
1,0,99,POS,0,147.8240034280809,86.70243588652204,-3.142482517652752,145.737496,85.48359599999999,-89.608724,Calculated,86.5,DESI-3543,,6.912065804176706,171.23513577674552,-3.142482517652752,2099
1,0,100,POS,0,142.62022394689936,95.74700606350324,-3.1548833728790555,140.610361,94.39924599999999,-89.621027,Calculated,86.5,DESI-3543,,-3.5102916227235,171.74310845420172,-3.1548833728790555,2100
1,0,101,POS,0,205.1854408500547,5.196627832119238,-4.560732859638065,202.195492,5.119614,-91.009008,Calculated,86.5,DESI-3543,,106.48935528228185,175.4653449807705,-4.560732859638065,2101
1,0,102,POS,0,199.9859208376708,14.217253275191226,-4.344362495864303,197.091714,14.013017000000001,-90.795689,Calculated,86.5,DESI-3543,,96.08944805501834,175.96396448268607,-4.344362495864303,2102
1,0,103,POS,0,194.7881262563974,23.248258376059898,-4.151629404063911,191.96608999999998,22.916093,-90.604945,Calculated,86.5,DESI-3543,,85.6817389012943,176.46964403785904,-4.151629404063911,2103
1,0,104,POS,0,189.58219451566936,32.29421506302205,-3.9856610491320623,186.85003899999998,31.841387,-90.441316,Calculated,86.5,DESI-3543,,75.25705189567918,176.9765547858949,-3.9856610491320623,2104
1,0,105,POS,0,184.34609451220825,41.37218270089726,-3.8446307606549794,181.701772,40.795601,-90.30228000000001,Calculated,86.5,DESI-3543,,64.7891286217559,177.47537540677018,-3.8446307606549794,2105
1,0,106,POS,0,179.09502894515867,50.450881253364194,-3.725192884392129,176.538804,49.740516,-90.184496,Calculated,86.5,DESI-3543,,54.312504375895855,177.96199785495378,-3.725192884392129,2106
1,0,107,POS,0,173.85919402428104,59.5440719202921,-3.6299401549298835,171.386596,58.699861,-90.09047199999999,Calculated,86.5,DESI-3543,,43.83191458945494,178.4692665728311,-3.6299401549298835,2107
1,0,108,POS,0,168.63014795790863,68.59711009668317,-3.573317981221237,166.241244,67.627282,-90.034885,Calculated,86.5,DESI-3543,,33.38877999251193,178.96055343157124,-3.573317981221237,2108
1,0,109,POS,0,163.43864020598522,77.65459952052564,-3.510141703979997,161.116759,76.54978,-89.971915,Calculated,86.5,DESI-3543,,22.962181837847552,179.48583271200079,-3.510141703979997,2109
1,0,110,POS,0,158.23106582741207,86.68225871117247,-3.496856793938875,155.993564,85.448631,-89.959113,Calculated,86.5,DESI-3543,,12.55200412346099,179.98147504850064,-3.496856793938875,2110
1,0,111,POS,0,153.03061164680008,95.72799310191695,-3.4981858186521038,150.858745,94.367152,-89.960207,Calculated,86.5,DESI-3543,,2.1304637120243086,180.49287489728272,-3.4981858186521038,2111
1,0,112,POS,0,215.5778138088697,5.195479000474443,-5.052865631207752,212.41614199999998,5.114428,-91.49502700000001,Calculated,86.5,DESI-3543,,112.10534506386682,184.20960457252878,-5.052865631207752,2112
1,0,113,POS,0,210.3852265294344,14.216416165757408,-4.82515314891144,207.304555,14.016077,-91.270045,Calculated,86.5,DESI-3543,,101.70892130300555,184.71422619229537,-4.82515314891144,2113
1,0,114,POS,0,205.18908447789843,23.246707419575703,-4.620044158743866,202.195511,22.90784,-91.067564,Calculated,86.5,DESI-3543,,91.30270569648964,185.2209106100866,-4.620044158743866,2114
1,0,115,POS,0,199.98875952128145,32.274163085235855,-4.438508852104604,197.079082,31.807174,-90.888296,Calculated,86.5,DESI-3543,,80.89661612187318,185.72254315979964,-4.438508852104604,2115
1,0,116,POS,0,194.77161011670844,41.32891500159952,-4.2830320042169205,191.944119,40.7464,-90.73484499999999,Calculated,86.5,DESI-3543,,70.45846725627008,186.22476665191888,-4.2830320042169205,2116
1,0,117,POS,0,189.52104232209913,50.458362021002564,-4.151825991778082,186.786123,49.725231,-90.605471,Calculated,86.5,DESI-3543,,59.93940859555708,186.73922747487285,-4.151825991778082,2117
1,0,118,POS,0,184.28687837930036,59.53952983185527,-4.044356179583133,181.636607,58.690702,-90.499579,Calculated,86.5,DESI-3543,,49.469838526967024,187.24140629545923,-4.044356179583133,2118
1,0,119,POS,0,179.06391194424316,68.60611395537337,-3.962632759265432,176.493583,67.62119799999999,-90.418826,Calculated,86.5,DESI-3543,,39.01859024737331,187.74512789401734,-3.962632759265432,2119
1,0,120,POS,0,173.869206064228,77.64287338605573,-3.9033182061655793,171.370614,76.525115,-90.359999,Calculated,86.5,DESI-3543,,28.607707824486,188.25651557934697,-3.9033182061655793,2120
1,0,121,POS,0,168.66135377735043,86.67903375346671,-3.8736532327932167,166.239112,85.428342,-90.330686,Calculated,86.5,DESI-3543,,18.19022646201799,188.7565172694805,-3.8736532327932167,2121
1,0,122,POS,0,163.45013122708028,95.70682607384703,-3.8659789443179875,161.107333,94.336276,-90.32338399999999,Calculated,86.5,DESI-3543,,7.777965607243388,189.24916170565172,-3.8659789443179875,2122
1,0,123,POS,0,158.26007326178538,104.74751941148172,-3.8817327725649307,155.983567,103.24753199999999,-90.33876,Calculated,86.5,DESI-3543,,-2.6337158051604064,189.7665859753557,-3.8817327725649307,2123
1,0,124,POS,0,225.9949309829517,5.195511218917651,-5.5699652119804455,222.63511400000002,5.111438,-92.004649,Calculated,86.5,DESI-3543,,117.7337103826368,192.97532382756197,-5.5699652119804455,2124
1,0,125,POS,0,220.7897840340981,14.211647203091214,-5.326276309422539,217.53792599999997,14.010537,-91.764896,Calculated,86.5,DESI-3543,,107.33454065802424,193.46678276070998,-5.326276309422539,2125
1,0,126,POS,0,215.58365241321707,23.245580000249287,-5.110485568794317,212.414109,22.908386,-91.551739,Calculated,86.5,DESI-3543,,96.91986341109623,193.96702878001003,-5.110485568794317,2126
1,0,127,POS,0,210.38227817750598,32.30197518458046,-4.919317803080915,207.301918,31.835817,-91.363196,Calculated,86.5,DESI-3543,,86.48885514328975,194.48341448047904,-4.919317803080915,2127
1,0,128,POS,0,205.16181340484056,41.327460446136875,-4.751292225895341,202.177133,40.727383,-91.197701,Calculated,86.5,DESI-3543,,76.0735420175042,194.9670353454672,-4.751292225895341,2128
1,0,129,POS,0,199.92345300186287,50.41718825394673,-4.605150616310411,197.01529399999998,49.677890999999995,-91.053089,Calculated,86.5,DESI-3543,,65.59450160273352,195.47030795266826,-4.605150616310411,2129
1,0,130,POS,0,194.7004636844281,59.509809628061134,-4.4859208114731075,191.869264,58.650677,-90.93530600000001,Calculated,86.5,DESI-3543,,55.12133136883746,195.98807828290524,-4.4859208114731075,2130
1,0,131,POS,0,189.48015563214156,68.57533624587847,-4.391715127582799,186.73501299999998,67.58026600000001,-90.84241800000001,Calculated,86.5,DESI-3543,,44.67240927994808,196.4934654606628,-4.391715127582799,2131
1,0,132,POS,0,184.28319681657118,77.62534639653352,-4.321125559214579,181.618459,76.501497,-90.772766,Calculated,86.5,DESI-3543,,34.24915949440049,197.01011676064772,-4.321125559214579,2132
1,0,133,POS,0,179.0816229452203,86.65883935098172,-4.279164092845875,176.487819,85.400987,-90.731116,Calculated,86.5,DESI-3543,,23.837314924931405,197.513960345903,-4.279164092845875,2133
1,0,134,POS,0,173.86599287529518,95.69884227221013,-4.256691718828904,171.35980700000002,94.312373,-90.709261,Calculated,86.5,DESI-3543,,13.412397810803327,198.00949339796387,-4.256691718828904,2134
1,0,135,POS,0,168.6810681842586,104.73473285586978,-4.261878088790709,166.228328,103.213619,-90.713716,Calculated,86.5,DESI-3543,,3.0075312964351326,198.5286422299661,-4.261878088790709,2135
1,0,136,POS,0,236.40452905575802,5.196931562038381,-6.109274524482117,232.843746,5.118691,-92.53591800000001,Calculated,86.5,DESI-3543,,123.35684504701003,201.73546598400392,-6.109274524482117,2136
1,0,137,POS,0,231.20300847633374,14.208479242057493,-5.855640682380994,227.751694,14.007254000000001,-92.286526,Calculated,86.5,DESI-3543,,112.9634955829775,202.22749733049224,-5.855640682380994,2137
1,0,138,POS,0,225.99781355553344,23.232068556973665,-5.625984738712603,222.64621499999998,22.898285,-92.060384,Calculated,86.5,DESI-3543,,102.55802817745146,202.7229429484257,-5.625984738712603,2138
1,0,139,POS,0,220.79176856799685,32.27563664196734,-5.42185253147899,217.52445299999997,31.810169000000002,-91.85887,Calculated,86.5,DESI-3543,,92.13528992357527,203.22846783540666,-5.42185253147899,2139
1,0,140,POS,0,215.57031433626997,41.35108581946532,-5.241275382474015,212.394975,40.751314,-91.68089300000001,Calculated,86.5,DESI-3543,,81.67739900522506,203.73825171829736,-5.241275382474015,2140
1,0,141,POS,0,210.32355502201966,50.37145658515685,-5.085771674218606,207.231605,49.638782,-91.527388,Calculated,86.5,DESI-3543,,71.25218257786165,204.19698311557383,-5.085771674218606,2141
1,0,142,POS,0,205.0972432986541,59.47102229074407,-4.952188320321241,202.100909,58.616785,-91.396056,Calculated,86.5,DESI-3543,,60.77137378693691,204.71570977592776,-4.952188320321241,2142
1,0,143,POS,0,199.87728308754845,68.54340250938762,-4.845490763302763,196.954904,67.541422,-91.290304,Calculated,86.5,DESI-3543,,50.316872531202925,205.22509266827626,-4.845490763302763,2143
1,0,144,POS,0,194.68273326003558,77.58310692587413,-4.7636980611994915,191.83469,76.457193,-91.209467,Calculated,86.5,DESI-3543,,39.90359630373757,205.73820284987943,-4.7636980611994915,2144
1,0,145,POS,0,189.48135151418936,86.63540883217574,-4.708489227360417,186.723836,85.379402,-91.155401,Calculated,86.5,DESI-3543,,29.476028352882395,206.2523706232297,-4.708489227360417,2145
1,0,146,POS,0,184.2702858524105,95.67204941247189,-4.674151402914191,181.593863,94.281353,-91.12155,Calculated,86.5,DESI-3543,,19.05640671133618,206.74992781174964,-4.674151402914191,2146
1,0,147,POS,0,179.07565928907553,104.70746803561168,-4.667749097650628,176.470967,103.178741,-91.11500799999999,Calculated,86.5,DESI-3543,,8.646695394077355,207.26065779835724,-4.667749097650628,2147
1,0,148,POS,0,173.88167157114708,113.74695331922605,-4.683105260050269,171.352905,112.082408,-91.13011,Calculated,86.5,DESI-3543,,-1.766092730329646,207.77412258086983,-4.683105260050269,2148
1,0,149,POS,0,246.82774525607613,5.204826618793934,-6.67596622515768,243.065486,5.1206190000000005,-93.09406800000001,Calculated,86.5,DESI-3543,,128.98188933342084,210.5105657023212,-6.67596622515768,2149
1,0,151,POS,0,236.40828983980185,23.233810909533183,-6.170107188600497,232.845136,22.895954999999997,-92.596028,Calculated,86.5,DESI-3543,,108.18136637990312,211.48399807677382,-6.170107188600497,2151
1,0,152,POS,0,231.20217717816698,32.262688045613956,-5.949525884276255,227.73439700000003,31.778832,-92.378632,Calculated,86.5,DESI-3543,,97.77095356880508,211.9815284643916,-5.949525884276255,2152
1,0,153,POS,0,225.99569347018914,41.31595777499762,-5.757283494711928,222.61579500000002,40.70998,-92.18910100000001,Calculated,86.5,DESI-3543,,87.33981462100377,212.49192600168547,-5.757283494711928,2153
1,0,154,POS,0,220.73813868186383,50.39661119502054,-5.58656644447133,217.46647599999997,49.651592,-92.021462,Calculated,86.5,DESI-3543,,76.85803926959765,212.9741441778997,-5.58656644447133,2154
1,0,155,POS,0,215.50821038817395,59.44360241958654,-5.443928269261534,212.322882,58.559615,-91.880739,Calculated,86.5,DESI-3543,,66.41951633770803,213.4614214859356,-5.443928269261534,2155
1,0,156,POS,0,210.28629839126768,68.50615791366499,-5.323225449791536,207.191767,67.498995,-91.761987,Calculated,86.5,DESI-3543,,55.972227748260664,213.9638536858273,-5.323225449791536,2156
1,0,157,POS,0,205.08702169222326,77.5568975591829,-5.230830158571905,202.067484,76.4232,-91.670677,Calculated,86.5,DESI-3543,,45.54711175616664,214.47894870187915,-5.230830158571905,2157
1,0,158,POS,0,199.88738599192098,86.59680899905246,-5.160697949803989,196.949271,85.337363,-91.60161,Calculated,86.5,DESI-3543,,35.13091341573582,214.9878911243088,-5.160697949803989,2158
1,0,159,POS,0,194.67708373983643,95.65563435222109,-5.116700086681888,191.81895,94.244715,-91.55795400000001,Calculated,86.5,DESI-3543,,24.693036403531025,215.49807718387422,-5.116700086681888,2159
1,0,160,POS,0,189.4794341196387,104.68699618968853,-5.0961736237197925,186.70150800000002,103.153235,-91.53795,Calculated,86.5,DESI-3543,,14.285105389113369,216.0040714651932,-5.0961736237197925,2160
1,0,161,POS,0,184.29012140444559,113.72523470704672,-5.100327234291058,181.58318400000002,112.046093,-91.54165400000001,Calculated,86.5,DESI-3543,,3.8758922970935856,216.52079649617838,-5.100327234291058,2161
1,0,162,POS,0,179.10439757934782,122.73877207126208,-5.130058070537942,176.462095,120.949487,-91.571175,Calculated,86.5,DESI-3543,,-6.510596405671151,217.02719538404577,-5.130058070537942,2162
1,0,163,POS,0,257.25140383351544,5.182460455319625,-7.267967167424146,253.26706000000001,5.1148370000000005,-93.676129,Calculated,86.5,DESI-3543,,134.63263657599862,219.2696874610818,-7.267967167424146,2163
1,0,164,POS,0,252.0406823349714,14.209949593217791,-6.988811794045716,248.165351,13.995207,-93.401691,Calculated,86.5,DESI-3543,,124.22090155988882,219.7625897075482,-6.988811794045716,2164
1,0,165,POS,0,246.82323476793616,23.227504257026492,-6.733111088459907,243.053198,22.881934,-93.150224,Calculated,86.5,DESI-3543,,113.81389200515943,220.24446454327932,-6.733111088459907,2165
1,0,166,POS,0,241.60614961974164,32.25980736871481,-6.503481492326912,237.94557200000003,31.77727,-92.924644,Calculated,86.5,DESI-3543,,103.39466787520371,220.7346129643466,-6.503481492326912,2166
1,0,167,POS,0,236.39629634394154,41.28235061143044,-6.298560503349535,232.818927,40.668859999999995,-92.72237700000001,Calculated,86.5,DESI-3543,,92.98756378913447,221.2255735164887,-6.298560503349535,2167
1,0,168,POS,0,231.15450203527584,50.36407747680588,-6.115304375054379,227.67753900000002,49.608017,-92.542089,Calculated,86.5,DESI-3543,,82.51340058811209,221.72163366404234,-6.115304375054379,2168
1,0,169,POS,0,225.92491733523724,59.42602560187668,-5.959849715750337,222.53405,58.54534,-92.388875,Calculated,86.5,DESI-3543,,72.0624775028671,222.21728134399774,-5.959849715750337,2169
1,0,170,POS,0,220.70420606511377,68.47680342924883,-5.825844434066056,217.409871,67.453489,-92.257032,Calculated,86.5,DESI-3543,,61.62574823367128,222.7143604201587,-5.825844434066056,2170
1,0,171,POS,0,215.5148989263424,77.52793625221037,-5.721011171139082,212.295473,76.381272,-92.15347299999999,Calculated,86.5,DESI-3543,,51.205687970570594,223.23805696659102,-5.721011171139082,2171
1,0,172,POS,0,210.31513589879577,86.57773288429165,-5.640510556997128,207.179504,85.29725,-92.074174,Calculated,86.5,DESI-3543,,40.78110273251063,223.7522332389849,-5.640510556997128,2172
1,0,173,POS,0,205.09604649751927,95.62695249380424,-5.581143007166133,202.053537,94.200632,-92.015851,Calculated,86.5,DESI-3543,,30.34656095790949,224.24983516201917,-5.581143007166133,2173
1,0,174,POS,0,199.89881695723693,104.67385576552093,-5.54931302640793,196.935239,103.111859,-91.984418,Calculated,86.5,DESI-3543,,19.92577924765571,224.76458000115963,-5.54931302640793,2174
1,0,175,POS,0,194.70145468869853,113.7041229317785,-5.542881345747176,191.820944,112.01465800000001,-91.978397,Calculated,86.5,DESI-3543,,9.518924624063175,225.27022462718355,-5.542881345747176,2175
1,0,176,POS,0,189.51348349440025,122.74050634540296,-5.5590338837145765,186.704502,120.91308000000001,-91.994097,Calculated,86.5,DESI-3543,,-0.8880026251580091,225.78707619225227,-5.5590338837145765,2176
1,0,177,POS,0,267.65281788678055,5.203030500543212,-7.876396325831024,263.441257,5.115773,-94.273764,Calculated,86.5,DESI-3543,,140.2352354770552,228.03328963074355,-7.876396325831024,2177
1,0,178,POS,0,262.4516825470826,14.2063059625506,-7.58921601317698,258.346751,13.997382,-93.991507,Calculated,86.5,DESI-3543,,129.84905499037203,228.52117564681743,-7.58921601317698,2178
1,0,179,POS,0,257.2407043097227,23.2330778715015,-7.322814020563953,253.247481,22.879989000000002,-93.729871,Calculated,86.5,DESI-3543,,119.43778478503657,229.01347433456556,-7.322814020563953,2179
1,0,180,POS,0,252.0355643424444,32.25794386017886,-7.082333735852075,248.14989500000001,31.758988000000002,-93.493575,Calculated,86.5,DESI-3543,,109.03127278709806,229.5096559840703,-7.082333735852075,2180
1,0,181,POS,0,246.82142896156154,41.28899583185485,-6.863418505398911,243.033602,40.656946999999995,-93.278133,Calculated,86.5,DESI-3543,,98.61469522124092,230.00161055490864,-6.863418505398911,2181
1,0,182,POS,0,241.57517608131394,50.32962038761368,-6.670244562680921,237.881977,49.569683000000005,-93.088025,Calculated,86.5,DESI-3543,,88.17270944466293,230.47171127118006,-6.670244562680921,2182
1,0,183,POS,0,236.33366596545088,59.393799654560034,-6.503155281076687,232.744952,58.497393,-92.92403,Calculated,86.5,DESI-3543,,77.71346558859828,230.9585295508375,-6.503155281076687,2183
1,0,184,POS,0,231.11352782689758,68.45673767577374,-6.357403104384261,227.614414,67.428155,-92.78048000000001,Calculated,86.5,DESI-3543,,67.26681353342408,231.4626610813576,-6.357403104384261,2184
1,0,185,POS,0,225.91386466205466,77.49286853836202,-6.238801885168471,222.50400499999998,76.326375,-92.66369499999999,Calculated,86.5,DESI-3543,,56.85378159992665,231.9695377385506,-6.238801885168471,2185
1,0,186,POS,0,220.7119467019787,86.54470628731747,-6.1377878144171945,217.399477,85.24893900000001,-92.564627,Calculated,86.5,DESI-3543,,46.426314506225864,232.4830035179005,-6.1377878144171945,2186
1,0,187,POS,0,215.50851485455365,95.60100485306754,-6.07363141202363,212.26664399999999,94.160656,-92.50085899999999,Calculated,86.5,DESI-3543,,35.99427580779836,232.99760559457206,-6.07363141202363,2187
1,0,188,POS,0,210.30803755899024,104.6371441077154,-6.0286235948405675,207.156322,103.07051,-92.45698900000001,Calculated,86.5,DESI-3543,,25.580796935920716,233.50380171863506,-6.0286235948405675,2188
1,0,189,POS,0,205.11947061092215,113.68671758449695,-6.009902966821002,202.039081,111.97655,-92.438119,Calculated,86.5,DESI-3543,,15.16244874412952,234.02727859573073,-6.009902966821002,2189
1,0,190,POS,0,199.92269484922775,122.71811056651369,-6.015767264208435,196.92606,120.87518700000001,-92.444199,Calculated,86.5,DESI-3543,,4.754963670241622,234.53402503109692,-6.015767264208435,2190
1,0,191,POS,0,194.73514334857822,131.7563516767248,-6.042282274794346,191.810303,129.768778,-92.46996800000001,Calculated,86.5,DESI-3543,,-5.653300015309597,235.05223347394295,-6.042282274794346,2191
1,0,192,POS,0,278.08444493599325,5.194823411736129,-8.516040991027523,273.63711800000004,5.115419,-94.901601,Calculated,86.5,DESI-3543,,145.8783736528022,236.80676680798632,-8.516040991027523,2192
1,0,193,POS,0,272.90376949897126,14.177380545162135,-8.217259566305401,268.54785400000003,13.986604000000002,-94.607303,Calculated,86.5,DESI-3543,,135.5206815710676,237.30067507780774,-8.217259566305401,2193
1,0,194,POS,0,267.65166580747496,23.230248484225037,-7.935423676400589,263.43082000000004,22.872831,-94.331643,Calculated,86.5,DESI-3543,,125.06523213587448,237.77246763440658,-7.935423676400589,2194
1,0,195,POS,0,262.4388934486696,32.25479710988381,-7.681158979774779,258.33806,31.752309000000004,-94.082436,Calculated,86.5,DESI-3543,,114.6548633909664,238.26205537592585,-7.681158979774779,2195
1,0,196,POS,0,257.23994074445216,41.27558815356368,-7.454375181600184,253.22595299999998,40.643568,-93.85888,Calculated,86.5,DESI-3543,,104.25512333350676,238.7612417255932,-7.454375181600184,2196
1,0,197,POS,0,251.9989911900275,50.32756456977734,-7.246714467252048,248.09016200000002,49.560489000000004,-93.65494699999999,Calculated,86.5,DESI-3543,,93.80645069490336,239.2419384730473,-7.246714467252048,2197
1,0,198,POS,0,246.76711456869967,59.36682131760312,-7.067038112845864,242.954894,58.45806999999999,-93.478213,Calculated,86.5,DESI-3543,,83.37338341485795,239.72339736428955,-7.067038112845864,2198
1,0,199,POS,0,241.53817223308835,68.42961274149243,-6.909213808834522,237.82688399999998,67.373159,-93.323103,Calculated,86.5,DESI-3543,,72.92209778910691,240.22004121156837,-6.909213808834522,2199
1,0,200,POS,0,236.32550092564665,77.48744935536607,-6.777177296210354,232.71284599999998,76.303537,-93.19359399999999,Calculated,86.5,DESI-3543,,62.483772766258184,240.72769956166832,-6.777177296210354,2200
1,0,201,POS,0,231.13200361889957,86.51106148896588,-6.670278792096568,227.60633900000002,85.204897,-93.088527,Calculated,86.5,DESI-3543,,52.08460640731805,241.23300071140642,-6.670278792096568,2201
1,0,202,POS,0,225.91721046775945,95.564837871471,-6.589575640852033,222.484378,94.11897900000001,-93.009337,Calculated,86.5,DESI-3543,,41.648551514314605,241.73667983922905,-6.589575640852033,2202
1,0,203,POS,0,220.72064877216894,104.61341091193543,-6.5313303308775374,217.37256499999998,103.022335,-92.951865,Calculated,86.5,DESI-3543,,31.226725580135223,242.25288883020477,-6.5313303308775374,2203
1,0,204,POS,0,215.52904503005573,113.65174278032255,-6.501018131203878,212.255049,111.931614,-92.92191899999999,Calculated,86.5,DESI-3543,,20.81619608880547,242.76773646628743,-6.501018131203878,2204
1,0,205,POS,0,210.33606031440874,122.69619271360428,-6.4935247629218935,207.137236,120.834448,-92.91430600000001,Calculated,86.5,DESI-3543,,10.399772280199116,243.2847276577807,-6.4935247629218935,2205
1,0,206,POS,0,205.14587471346027,131.73686909842536,-6.507984758443328,202.032912,129.727795,-92.928602,Calculated,86.5,DESI-3543,,-0.011963828741841098,243.80203536614127,-6.507984758443328,2206
1,0,207,POS,0,288.49215921795206,5.18986078388999,-9.176318231898165,283.813965,5.107989,-95.549681,Calculated,86.5,DESI-3543,,151.5058615855022,245.561875075157,-9.176318231898165,2207
1,0,208,POS,0,283.27253868979307,14.20838999004481,-8.863284722927588,278.71078700000004,13.987907,-95.242633,Calculated,86.5,DESI-3543,,141.09685792575937,246.04244797462815,-8.863284722927588,2208
1,0,209,POS,0,278.0606723613774,23.228147862185164,-8.572577885101083,273.60963599999997,22.865945,-94.957224,Calculated,86.5,DESI-3543,,130.69100999124112,246.53020965925882,-8.572577885101083,2209
1,0,210,POS,0,272.85272791175356,32.25422773614365,-8.309102591562095,268.511073,31.751882000000002,-94.698614,Calculated,86.5,DESI-3543,,120.28196127578163,247.02468728325883,-8.309102591562095,2210
1,0,211,POS,0,267.6390945430585,41.2771856537694,-8.064539962919369,263.412607,40.627765999999994,-94.458782,Calculated,86.5,DESI-3543,,109.87246585989986,247.51269104672005,-8.064539962919369,2211
1,0,212,POS,0,262.400007500223,50.311785639827974,-7.8453200572454875,258.281545,49.527709,-94.243662,Calculated,86.5,DESI-3543,,99.43942130239782,247.98556651835472,-7.8453200572454875,2212
1,0,213,POS,0,257.17946240342155,59.358655305561065,-7.655204115414435,253.14934900000003,58.439609,-94.056382,Calculated,86.5,DESI-3543,,89.00607042165427,248.48067383579925,-7.655204115414435,2213
1,0,214,POS,0,251.95285119778785,68.3951758217725,-7.483768540669388,248.02829599999998,67.335888,-93.8882,Calculated,86.5,DESI-3543,,78.57815051736094,248.96508502932048,-7.483768540669388,2214
1,0,215,POS,0,246.75649983284055,77.44814848937287,-7.3423344668527335,242.92042400000003,76.251773,-93.74895,Calculated,86.5,DESI-3543,,68.1527360667342,249.48384813611614,-7.3423344668527335,2215
1,0,216,POS,0,241.55555011139143,86.50658847803038,-7.224037053802192,237.81553799999998,85.16349699999999,-93.632708,Calculated,86.5,DESI-3543,,57.72023652145211,250.0016958655118,-7.224037053802192,2216
1,0,217,POS,0,236.34754300080743,95.54311371226788,-7.1310762903672895,232.69892799999997,94.067715,-93.54149699999999,Calculated,86.5,DESI-3543,,47.30236448253068,250.5017644143763,-7.1310762903672895,2217
1,0,218,POS,0,231.14574366588278,104.58998673961035,-7.060420679717964,227.58784300000002,102.972541,-93.472082,Calculated,86.5,DESI-3543,,36.879139151457665,251.01264756281364,-7.060420679717964,2218
1,0,219,POS,0,225.95505889223304,113.63408095010014,-7.016211412330264,222.47248399999998,111.882672,-93.42833,Calculated,86.5,DESI-3543,,26.464257337223827,251.53138189091956,-7.016211412330264,2219
1,0,220,POS,0,220.76506291178475,122.67743213188696,-6.995797055059242,217.36369399999998,120.78550700000001,-93.408188,Calculated,86.5,DESI-3543,,16.050372916639432,252.05029435839748,-6.995797055059242,2220
1,0,221,POS,0,215.57008837745386,131.72652151036627,-7.001769726178281,212.25195499999998,129.68778999999998,-93.414058,Calculated,86.5,DESI-3543,,5.628970045890526,252.56811787814138,-7.001769726178281,2221
1,0,222,POS,0,210.38141453221692,140.75707372883176,-7.031101739066131,207.136754,138.5873,-93.442989,Calculated,86.5,DESI-3543,,-4.773430065719978,253.08122757464244,-7.031101739066131,2222
1,0,223,POS,0,298.9365483966217,5.197476565440174,-9.865642798399406,293.986232,5.103098999999999,-96.223824,Calculated,86.5,DESI-3543,,157.14258068292054,254.3546403473816,-9.865642798399406,2223
1,0,224,POS,0,293.7031848544871,14.19654816098048,-9.536915535659944,288.886415,13.968905,-95.9024,Calculated,86.5,DESI-3543,,146.7425246558029,254.8131359074668,-9.536915535659944,2224
1,0,225,POS,0,288.4809279602615,23.235881207226328,-9.23519073098646,283.790177,22.868509,-95.60713,Calculated,86.5,DESI-3543,,136.31459073358596,255.30273074415967,-9.23519073098646,2225
1,0,226,POS,0,283.25883080504553,32.25396396129124,-8.956340502814527,278.686469,31.748796000000002,-95.33393199999999,Calculated,86.5,DESI-3543,,125.90462462301322,255.78097841472854,-8.956340502814527,2226
1,0,227,POS,0,278.0560696921813,41.27549119648939,-8.702411248966925,273.584503,40.623511,-95.084296,Calculated,86.5,DESI-3543,,115.50220738977816,256.27735786499625,-8.702411248966925,2227
1,0,228,POS,0,272.81898318782686,50.31773006233156,-8.473263850788115,268.464859,49.520647,-94.859931,Calculated,86.5,DESI-3543,,105.06381583213607,256.756044036078,-8.473263850788115,2228
