,exp_id,date,n_iterations,ra,dec,mountha,mountaz,zd,airmass,guide_rms,guide_rms_ra,guide_rms_dec,centroids_rms_ra,centroids_rms_dec,centroids_std_ra,centroids_std_dec,field_rotation_rate,field_rotation_init,field_rotation_rate_slope_std,field_rotation_rate_linregress_std,psf_fwhm,psf_fwhm_std,psf_fit,effective_seeing
210,52665,2020-02-29 10:48:33.924438,107,157.989879,24.99642,46.73862,272.574879,41.352611,1.331215,255.56547647523053,202.82070843388158,155.49107047155482,171.25515812461404,180.66991849900063,78.63149422379817,80.91025642336137,0.1227018578160691,3.1954490656808847,0.44397480389451505,2.309893094939146,1.7016022565131963,0.2740162079348829,0.06812140580612785,1.8048895679138939
211,52664,2020-02-29 10:27:32.357734,108,157.991558,24.99705,41.451677,269.894537,36.868496,1.249331,195.15764612835227,134.83648319617572,141.08731212141856,102.163259759309,128.75261218672384,34.10211847791639,79.54316763619293,0.027384861852681446,2.5738067754208385,0.2965766488921754,1.5477303945581002,1.409095170403307,0.1577543460563628,0.3431370948511193,1.4821422434630966
212,52663,2020-02-29 10:06:36.641647,108,157.993043,24.997541,36.20462,266.938167,32.418915,1.184184,160.65189012208864,134.53880010051333,87.79715865171121,171.10481279895302,181.39982288283036,112.51582098615623,129.9842058502983,0.090372264076874,1.7807634374725185,0.339543430745845,1.7701605386115196,1.3594578345478991,0.14999785221323375,0.6341236704583129,1.411113478197216
213,52662,2020-02-29 09:41:03.462643,108,157.994629,24.99801,29.795748,262.681345,27.004438,1.122104,263.11169416463895,153.00630524487224,214.04867241237335,165.88972076695782,204.80001027110805,130.41873928415455,173.0703189978649,0.15322786893971393,0.8801248253624903,0.5815308700776999,3.0348409539336063,1.2629469293866236,0.1866475978831316,0.2137302679700772,1.406739195816373
214,52659,2020-02-29 08:56:14.680613,108,157.997,24.99855,18.558744,251.537252,17.704801,1.049621,193.764969669995,153.1336182502108,118.72219014494635,192.5568088746801,154.9237326044312,151.45272434711538,108.85294913769027,-0.02972620249488986,0.6951643190600519,0.6638536587947707,3.470138343396969,1.3286649289117176,0.14881205385491206,0.1424847076417597,1.4048286071382952
215,52636,2020-02-29 05:47:49.247939,68,118.997142,50.00317,11.988345,337.167775,20.124326,1.064891,415.15834342467224,298.78905768798484,288.2387016364114,472.5133551503013,536.7270269719571,271.8046471280473,360.17194735341855,-0.3418231662127285,-0.7376105596626903,1.6672116514737403,5.504739583406768,1.1185968226538094,0.2482961164399943,0.6759387853977222,1.4855995135590336
216,52630,2020-02-29 04:32:10.624593,68,119.001779,50.00322,-6.976394,14.039412,18.772512,1.056074,195.829860763905,135.54557834798115,141.33906238942478,240.4046678309609,230.30073336897175,153.66827849197745,155.38357720060722,0.01961308348230228,-2.698960179662851,0.7570241358624659,2.5038816835197673,1.0240818116025714,0.17944978385008187,0.10791074620231084,1.1231195006159125
217,52620,2020-02-29 03:39:42.583230,73,133.427158,11.64468,-34.750721,114.529178,37.854469,1.265805,258.32445327026335,208.41596108258463,152.6247369314785,124.88303250796383,95.45591324083084,43.678169373174775,45.17258601115987,-0.0457782269307173,-1.932005219882852,0.5710976386528724,2.013156970623499,1.724577762509284,0.25922709113751613,0.0925134984194292,1.8287171956968107
218,52606,2020-02-29 03:00:12.181073,24,105.002679,38.000891,-14.183111,58.590981,13.075016,1.026565,110.18413089934221,93.00725721152828,59.07785378660939,73.98985210704001,106.07622337277651,14.423360897417247,25.10624727266226,-0.10133818365626311,-3.103187175273578,0.6913585258443881,0.813571157386538,1.110533186705878,0.06909207226005366,0.03194103770482379,1.14044088832147
219,52462,2020-02-28 10:08:24.429788,87,195.000109,28.999531,-0.446906,172.48168,2.988677,1.00136,205.3743225336542,149.87397190562166,140.41511635643204,166.3380255169209,167.6482589854536,104.47114959342466,114.72036555709984,0.23071198760401826,-1.8250485366235976,0.693316260528371,2.9077313054537943,1.203868740922377,0.16950309449669382,1.623377525382714,1.2973772875696639
220,52447,2020-02-28 09:36:25.924702,131,179.999229,-0.50693,4.691629,188.69056,32.772346,1.188852,178.0313790916982,143.4269005594349,105.46988260733927,217.60746948817084,312.13715800464087,145.7842674252299,191.962117761214,0.06455781272423053,-0.8992424602969298,0.5371772078626711,3.3949144508685807,1.0448479335051872,0.09606849756924078,0.0901112132263168,1.1258163926573088
221,52445,2020-02-28 09:11:13.258627,129,180.000408,-0.5069,-1.564128,177.088445,32.503919,1.185299,185.20594649744658,154.0856244346721,102.75632808052366,30.045286309738373,71.81301916027151,14.0793880178082,32.354050729196125,0.1691663973186496,-5.055516793350705,0.3011187747273216,1.8784804563313369,1.0472499487776883,0.07647704135226548,0.07219086289573062,1.1344333055862368
222,52433,2020-02-28 08:31:07.369765,34,133.412,11.64417,38.903402,249.313738,41.107425,1.326248,174.67919066886373,114.12108863065532,132.2467269254077,89.1902061387618,123.47852917881553,25.580393155421998,46.62571886378385,-0.3539636696563731,3.4922684549749956,0.9889435996935203,1.6823061225117764,1.2052641554743788,0.07610009589215633,0.13712166489265937,1.2735229394502516
223,52429,2020-02-28 08:01:58.425967,35,133.414008,11.64495,31.597911,242.217016,35.453175,1.22704,421.3186053489204,217.67390515108485,360.731809284177,389.7819045317199,372.82495044357415,288.2836311020676,273.5022976140481,0.16056567566828586,-3.0165067531768455,8.5773451979675,14.600970768166416,1.2757777855101655,0.10933896367794914,1.3055276314816084,1.616146608327773
224,52428,2020-02-28 07:52:13.856194,47,133.414721,11.6452,28.660221,238.869524,33.282616,1.195736,369.96753329156536,244.4018682916987,277.7475516820493,419.3852043424762,458.4060584968956,298.1909628815394,327.944737172896,0.17543499584932076,1.3236797613414444,1.8634120508073073,4.238985136701038,1.1129166807966602,0.12244457486764912,0.1156384831923341,1.4133595021979803
225,52420,2020-02-28 07:42:05.072549,216,133.416758,11.64581,19.025424,225.033884,26.82449,1.12032,323.4626795720684,237.56763201534974,219.5215827534094,299.6145525302761,331.2820801351343,213.07427406083195,234.8563041119756,0.11930776894704173,1.2542574208490467,0.34588676317977074,3.6120887257358416,1.159036955370448,0.11529642208412023,0.19397238231106192,1.3869203474066814
226,52398,2020-02-28 06:46:52.300742,204,132.849058,12.31636,6.246475,197.696712,20.469023,1.067258,174.94556460925116,143.48652779758598,100.0877960444842,124.71731085885138,133.54876650510283,49.827567604033455,60.12733839296913,0.23494944540121349,0.19773468404229577,0.15247454162045485,1.5037201890434377,1.105094009373154,0.12064411476059451,0.036727236068099384,1.179384665774878
227,52397,2020-02-28 06:10:01.020670,29,132.849371,12.31639,4.338663,192.451085,20.047754,1.064372,180.85315715565608,148.25798686484106,103.5733256391483,86.70602580945726,80.71201054187482,19.996013908225695,19.582105962537796,-0.020091915209395066,0.10186234567384303,0.5182273293603349,0.733919026789655,1.1173342952352776,0.06550192091593242,0.020380718874306786,1.1957453042329078
228,52396,2020-02-28 05:59:47.876824,68,132.85005,12.31641,0.139019,180.403951,19.647306,1.061695,174.03180941070568,143.59712750955123,98.3205759633754,63.38916252131789,71.58616390276869,17.075832647597775,21.875598308419004,0.10604030223344678,-1.3389621469040498,0.21731884255418038,0.7185799705520887,1.1204247427627099,0.11614421635567443,0.021024330198210893,1.1930208627694734
229,52395,2020-02-28 05:44:38.421544,11,132.85028,12.316411,-1.252301,176.364941,19.680598,1.061915,128.38434300077813,120.19371313449396,45.12217692758653,75.68278579657506,95.57824718486022,21.076793469190584,17.302898420515028,-0.8608075943127251,-1.5044382990838483,1.9931383455091176,1.0779604197767452,1.1042138424507335,0.07463470160881344,0.013084082915366096,1.1448523104668034
230,52387,2020-02-28 05:09:00.663004,64,132.852159,12.316221,-12.430529,147.021424,22.727748,1.084012,208.76597713680098,171.62556177928673,118.86084197004308,125.02483913940907,126.9313370627371,41.38818157080683,40.31266378778796,0.07338650539489393,0.15334500964605358,0.5289075251175223,1.6481712349251914,1.3649296472214887,0.1287434607531746,0.04786008245794177,1.4507617634794494
231,52384,2020-02-28 04:45:42.525251,56,132.85318,12.316011,-17.921539,135.983441,25.635736,1.108951,173.78693320765336,139.73787065840708,103.32098362663643,136.11713874442896,136.69661614450752,35.903475367756755,40.9465082063625,-0.0387801846256309,-5.029139468359624,0.43548578457866943,1.1832569741745724,1.2393806146146842,0.07349254194625786,0.05214765218430146,1.3051969912239116
232,52383,2020-02-28 04:30:41.834737,23,132.853642,12.3159,-20.301415,131.896156,27.090169,1.122959,126.24604366449782,99.60264235856208,77.57175501515138,76.06553096509934,85.22290961626858,21.89174770702906,30.166255897597512,0.06905811085088295,-2.4723638842874394,0.8117469574954119,0.9125200949954518,1.2244076369091361,0.07721674925185235,0.05932971881385646,1.259981527006317
233,52328,2020-02-27 11:58:31.579356,107,214.748558,53.403981,5.575417,351.032079,21.812661,1.07696,149.9678411186187,108.35828893495706,103.6765865027762,390.6189970967008,451.17034981725874,177.87956159303104,241.39162533941823,2.6825539121962825,-2.6269209795582853,0.1444433436866685,0.7479067207415948,1.22707711906665,0.1398642376389865,0.08197710967755709,1.2768834134687632
234,52327,2020-02-27 11:37:23.870493,107,214.75,53.403991,0.284534,359.535961,21.441669,1.074205,154.90994409799367,111.60348418458041,107.43255139065452,407.5354688779146,491.50378699219425,187.60501038539485,260.58400403386764,2.7143912300559374,-2.0615070302441616,0.16894573701685026,0.8733403393516685,1.2404895168469783,0.12483091197703405,0.0832418193509995,1.2930129012685068
235,52326,2020-02-27 11:12:49.138396,107,214.751679,53.40398,-5.882103,9.446623,21.854292,1.077273,139.2142381754664,105.45355776041748,90.88537432637757,336.9464809337651,457.0732045338528,156.3543774863975,244.54947859588233,2.4944221165445173,-2.266593835610422,0.19129601138221755,0.9892348315167042,1.2291249780468205,0.1253301503281872,0.060362291893132275,1.2720916226136494
236,52325,2020-02-27 10:52:02.538826,106,214.753129,53.403931,-11.091314,17.159134,22.875791,1.085188,155.52381844595897,118.90545380916863,100.24545455254952,259.00678437709314,312.0384256141776,122.64311945066048,162.290122427049,1.8620987804554174,-2.961990971016821,0.13803093057596016,0.713608527468725,1.2658578308203627,0.11119871301130975,0.07790019591211661,1.3177711860837884
237,52324,2020-02-27 10:30:23.145288,106,214.754692,53.403841,-16.511838,24.113372,24.503022,1.098766,167.30085722321454,115.65589893889178,120.88544109304173,208.93028786808532,213.43736064390416,81.13596697062023,105.49858950794444,1.374883308622973,-2.9728053984014995,0.14413960121178687,0.7438681139728427,1.3816331178792864,0.1713959230338081,0.09617981630196204,1.4367036008132925
238,52323,2020-02-27 10:07:28.370231,107,214.756421,53.403701,-22.266776,30.140441,26.736921,1.119458,195.1448407047594,149.59282593464522,125.31358778110557,124.88587006546881,109.29098652874623,50.90568354915884,47.43921689453922,0.6311668123798561,-2.6325933877856937,0.31221763032230127,1.6136135018193527,1.7147730296108066,0.22812535809951243,0.14938788762812283,1.7752789242683873
239,52322,2020-02-27 09:45:09.448837,23,214.75705,53.40364,-24.33973,31.976182,27.644531,1.128584,211.6942559088635,143.5429059004467,155.59528318835027,161.93033843809985,153.20471254730626,93.11197621595859,84.78528116580078,-0.35919040780240064,-2.7672376438185737,1.4599986262256885,1.6290440999848061,1.836389763875758,0.38242081100597336,0.22263321888349646,1.902848253794128
240,52319,2020-02-27 09:17:12.922462,47,214.759742,53.4033,-32.362444,37.589132,31.543748,1.172971,201.4613952899159,138.75052103470256,146.06500848854358,124.78417919784276,116.18764215240654,56.795409045165,33.10355520699277,-0.0434232672665471,-3.9461572830600002,0.49996433255347483,1.141860881972876,1.6874078629581335,0.24726837986304964,0.264185809444267,1.7528279169181467
241,52316,2020-02-27 08:15:02.237551,50,157.998692,24.998791,8.691345,229.797757,10.329811,1.016444,216.59604648416573,178.03693189993558,123.35598174482082,107.06861154649351,99.52306740470785,60.206692788048706,56.2911218917187,-0.004950446689928164,1.9230414943702918,1.075650891756075,2.6059562405050984,1.6300363847083397,0.1671377641778093,0.3401180491936233,1.7079707883031254
242,52314,2020-02-27 07:56:06.977424,115,157.999871,24.998861,1.203056,188.926585,7.044077,1.007591,201.5623779215587,155.39604889133147,128.37234975786717,113.67765162598583,97.38340925593859,60.0909947755554,45.10013670231516,0.1242466569244263,-0.12532420132136646,0.3975187211688016,2.2190665857509067,1.4819104666716594,0.2666027865405674,0.13994644116567753,1.556067068423982
243,52312,2020-02-27 07:31:27.338701,21,158.00025,24.998861,-1.01588,172.446472,7.021316,1.007542,159.6349955797291,104.79665837336698,120.42006563490963,118.92845348092776,112.35179331563343,54.8330998413685,66.47968226387881,0.23388797295648964,-1.6189838646388532,0.6918703722352783,0.7024499755974003,1.538031876724527,0.11054314259941062,0.23813846879672276,1.5833040280375772
244,52310,2020-02-27 07:14:42.156666,62,132.84695,12.316,18.210613,224.534086,25.806954,1.110545,203.38667770229878,163.34600739779705,121.17847388863092,116.41442579185689,85.7382670595344,28.324206033673544,21.61688192017255,0.08636702639125851,0.9878453432281884,0.18784267901228455,0.5639297850046229,1.8360710131519125,0.22948860075886532,0.2413724496375239,1.8975087211273542
245,52309,2020-02-27 06:59:18.438373,62,132.84765,12.31616,14.349581,217.105773,23.662997,1.091604,247.44501032250233,181.52419915263573,168.16063229988617,60.1243323939542,50.888749974368146,16.015101615911533,15.183322115983687,0.046471193385261914,0.210977659781645,0.23734650056585416,0.7132721595058621,2.011890172408707,0.18020303368990995,0.36706903882512043,2.094571055449899
246,52307,2020-02-27 06:39:59.192197,62,132.848521,12.3163,9.508203,206.121508,21.503523,1.07466,228.95192015171222,169.92063303749757,153.44692961832797,97.15666974508697,89.2626302521162,19.367479431415855,31.62766491651603,0.6932871094272898,-0.7917575355101332,0.2172612431022769,0.6513798659622326,1.8864282933494159,0.2231796709437474,0.16743276172929822,1.9619592885801274
247,52306,2020-02-27 06:25:41.927484,62,132.849101,12.316371,5.927222,196.833301,20.388624,1.066702,322.9120636785993,228.93390365296025,227.73113231920846,96.09177652403076,88.20354877906459,31.949398906122916,44.85661773793107,0.22541741590889022,-0.6379139861230841,0.32921693416463405,0.9883454117889019,2.1117256691329316,0.5243431620396477,0.24295380241017817,2.2444583168120764
248,52304,2020-02-27 06:10:10.098237,62,132.84975,12.3164,2.030518,185.883911,19.735398,1.062279,355.07590706575564,250.61336299769476,251.53894741283074,165.43355701345342,166.55235408716533,103.56513309215033,102.43952703204951,0.669063988903558,-1.419699408819954,0.6763755546619731,2.034510346191662,2.7177164759975776,0.511094429412924,0.36061623011884086,2.8434332572520242
249,52303,2020-02-27 05:53:40.914502,62,132.850421,12.316401,-2.100179,173.915401,19.741558,1.062319,355.0390531803673,244.2968283234318,257.6272286741511,128.9523635026216,141.09127606294967,57.22250098825634,88.774137743752,0.03511559692891639,0.24565964715183589,0.7472118369814768,2.2444341900571234,2.3741418502053744,0.5943617945524075,0.263274195758227,2.517048718122028
250,52282,2020-02-27 04:53:30.041535,35,132.852859,12.316081,-16.224508,139.145237,24.66399,1.100176,226.80453579734737,150.43388789666517,169.73491930225728,55.4622652330114,58.60199439268689,13.875743903163446,17.390087578755328,0.002966387101530713,-1.9448445835456305,0.2587629257152014,0.4888919856394371,1.7830556592008162,0.16991410735976267,0.1438332621664647,1.8613256163555667
251,52267,2020-02-27 04:31:59.507975,62,132.85415,12.31577,-22.585037,128.32275,28.572362,1.138366,457.926353081323,231.5798741379099,395.05354920647187,215.36054670008897,210.9569597390053,132.5990788128825,141.58859721376723,0.09262609624497956,-1.5193335204500789,1.145097956279469,3.4423206222159086,3.0914277228055065,0.6387422536879184,0.4979662257933547,3.2740998566820503
252,52231,2020-02-27 03:07:57.621285,23,105.002792,38.000881,-14.174049,58.57856,13.068451,1.026538,279.5664790349713,179.8702208855959,214.01897074460004,112.83737602091568,116.46441132124353,44.385610854269814,42.20817697033991,0.17286260767100722,-5.4134516657916265,1.6117397376480211,1.8300558598833305,2.458446404626377,0.36089845590964076,0.4401191905907496,2.5450649204442453
253,52116,2020-02-26 08:50:20.709101,74,180.00163,-0.506989,-7.804476,165.68048,33.299532,1.195968,364.16979224037175,245.2812804537634,269.17787992210253,215.5074392413303,240.28811491491118,119.19191554584654,149.11098897016552,0.5432272268413878,-3.5528982889741467,1.3054904654773918,6.688883107311949,2.818636672653201,0.3745419454708765,0.4993346048669368,2.9462029949250708
254,52115,2020-02-26 08:28:06.076903,105,180.002758,-0.50717,-13.377275,156.117246,34.850038,1.218003,390.2769308546254,227.8021559909392,316.89471513924906,280.22370311653526,372.2490431449546,150.59247560855792,232.01175873982982,1.2461195559588536,-1.433968110742173,1.3227935055609903,6.774031035725171,2.87608447949731,0.4083056651065945,0.6131690705919048,3.019351189815368
255,52114,2020-02-26 08:06:57.803590,106,180.00393,-0.507439,-18.682303,147.817083,36.968588,1.250967,367.5915990028487,246.89941112029558,272.33116686476114,189.89603322550818,116.78082774763446,104.84413162511531,61.160172772755516,0.9615209698226075,-1.8441470879400486,0.5651643399691085,2.8970228713886583,2.7715080541601074,0.2623697734793057,0.5178398149293796,2.9035394114652635
256,52113,2020-02-26 07:44:12.687096,106,180.005321,-0.50784,-24.374232,139.878179,39.821109,1.301169,362.86647141171034,243.67553638457173,268.876010537342,202.242680287319,159.23692995381393,129.65964020670924,104.69263562859938,0.8510025737141728,-4.052446701307428,0.9671297905772851,4.949823012948022,2.7291728184063695,0.2924970357490547,0.438231776094679,2.8598128035102066
257,52112,2020-02-26 07:20:53.466039,106,180.006929,-0.50838,-30.22953,132.720425,43.256447,1.371952,350.6964161568874,242.64341466704286,253.20377095138664,217.23940020985438,186.5598431815517,122.26582768484272,124.70789601229137,0.29098864313934464,-2.048798748912202,1.1241584631164285,5.760443260678419,2.552042855672834,0.4096216770776139,0.4622186968658817,2.6823334735371307
258,52090,2020-02-26 06:24:58.408797,106,180.012,-0.510261,-44.247654,118.999281,52.915856,1.655737,386.2750780173312,290.69258137303234,254.37424993890068,123.08052115587365,119.62029114122875,67.21011735890002,75.36935473737188,3.4597429368572383,-62.68615262992625,21.580984157985323,110.63040560959085,2.5193134506873096,0.38390978587541263,0.36909959168353657,2.6784935102467013
259,52089,2020-02-26 05:59:17.268011,46,133.412842,11.678061,-1.600953,175.485131,20.338768,1.066358,440.98951626522245,294.9489064156084,327.8366911437334,119.77695969484505,124.33770535967814,45.93476078242438,73.1099763801618,0.8132442131318895,-0.714860442584289,0.7051974408132982,1.5801330705316954,2.9193140826171184,0.311810303951589,0.38385230981688745,3.098511748013041
260,52088,2020-02-26 05:48:02.943061,46,133.413309,11.678041,-4.42162,167.661301,20.69005,1.068802,365.99309789580826,273.96061154508834,242.68607506243924,143.4891190838526,136.24392131585478,80.6487364700453,84.16298793701364,1.2647242220333366,-1.854185659584008,0.666769061317386,1.4968074287175976,2.4158466501828038,0.32394179595466366,0.31855425260195475,2.5649750062495325
261,52087,2020-02-26 05:33:17.627290,46,133.413921,11.67798,-8.113561,157.965868,21.617896,1.075506,340.95714785081674,255.33956268568775,225.95018123038867,126.88391663558323,95.29559009734037,78.13551716936892,45.11561776264225,0.5416737644240186,-1.9115877223735436,1.2891003844244797,2.890937534495339,2.704036929266955,0.33663410963997903,0.33642997866007357,2.8207184226822646
262,52086,2020-02-26 05:22:20.903856,46,133.414392,11.677921,-10.861116,151.325847,22.617218,1.083141,322.5346020404331,245.44135404882172,209.25370065081628,125.07418613676532,104.29760787643576,62.14440369902955,43.87028863933237,0.6556783534901444,-3.522369530814859,0.7414638648999325,1.662208269253244,2.515526208219646,0.2600771615028934,0.3156792162359269,2.6276850951787676
263,52085,2020-02-26 05:10:23.664116,46,133.41493,11.677831,-13.861511,144.719463,23.966762,1.094156,362.5656776744743,272.7484639694743,238.87684280784347,124.45299128430008,106.41706679199059,75.93161071646998,65.52504234830053,0.47206629709989206,-3.2728931203872014,0.5005903492000926,1.1272667361777133,2.585948699742553,0.27660531690738016,0.28783305808181203,2.7232454329742204
264,52084,2020-02-26 04:56:48.957982,46,133.415571,11.677701,-17.254749,138.066735,25.764926,1.110153,347.58066073273307,240.98452711840588,250.4770915770973,93.8726070338514,94.21631477762023,46.42231033013319,51.29908764941388,1.2317679731312567,-3.926241761247805,1.4050291104723212,3.1420321537869698,2.462384724679599,0.2917418593386496,0.3012673192256675,2.594853412976155
265,52083,2020-02-26 04:44:09.769464,47,133.416209,11.677541,-20.451613,132.542876,27.673801,1.128886,352.45191270570547,260.2596798693012,237.67046472845354,161.4272616369904,105.77601597094417,99.1726112186162,52.6689375277399,0.528714638026626,-1.9518928060295027,0.9368200236251196,2.126367545817119,2.5775331663605123,0.28608011525415245,0.40848642389079587,2.707861180882979
266,52082,2020-02-26 04:33:06.905421,46,133.416779,11.67739,-23.201565,128.307397,29.450517,1.148059,275.8552177209251,192.9853613357871,197.11101302046683,176.81073339119115,168.73923753947068,91.58824644653443,95.75870839962359,-0.21447290639044944,-2.3416785680157126,1.7298187656016475,3.87758719358055,2.414510159263889,0.21574854077649758,0.45505363439446045,2.500365108684303
267,52081,2020-02-26 04:21:51.604009,46,133.417509,11.67719,-26.022286,124.397416,31.378473,1.170908,320.5554237536922,277.92298838379054,159.73287772319307,161.20653272722808,125.14555316512832,103.35828580227887,72.78146353866876,0.31245933486530825,-1.8989001288653644,1.669686632814934,3.7445610248028744,2.3902524376912933,0.23664560302360046,0.5236817916467382,2.5066124004256274
268,52071,2020-02-26 03:44:00.927463,22,105.001209,38.000971,-6.087476,37.850695,7.827236,1.009387,406.3443267164333,360.26287543664097,187.95311233590883,117.25551981441824,107.71846684656644,37.9291451251653,24.921176087811013,-0.1425348675581995,-2.7632180035919482,0.8556657494669211,0.9262285966360578,2.7127724922031407,0.29643534045247893,0.5382837999706365,2.8765831259572283
269,52055,2020-02-25 23:03:59.124003,20,28.662341,31.954925,0.017967,241.219994,0.017393,1.0,867.1997115383047,116.8577617204713,859.2901740493722,8.324326891646143,61.21127256122526,0.21406829926708085,0.1377339582453084,0.0,0.0,0.0,0.0,,,292.24446274020545,
270,52052,2020-02-25 22:52:07.900169,20,25.716785,31.954927,0.01798,241.243255,0.017402,1.0,873.4448888554926,122.16198303359849,864.8597711589335,8.702171473521036,61.608021106740416,0.19641509511791327,0.1490544795942955,0.0,0.0,0.0,0.0,,,295.97423305178216,
271,52046,2020-02-25 21:17:10.123926,20,285.788012,13.935418,76.144264,274.929391,71.053873,3.056475,2289.347004904199,1593.2993077729038,1643.9303588395132,2206.798756770156,874.9867607780583,499.35352206093717,344.96377414519543,1669.5854549492924,14921.23320132119,3210.647088829309,3104.9598341029555,,,125.21416568978086,
272,52038,2020-02-25 13:57:59.057863,5,252.473281,31.963261,-0.000491,95.348559,0.000418,1.0,821.6410706725071,157.4672665992274,806.4106329691044,11.217132543078069,57.444414636243536,0.08605865552730163,0.04524095038459711,0.0,0.0,0.0,0.0,,,1233.1465762667835,
273,52034,2020-02-25 11:51:14.946745,107,214.749592,53.403991,1.785493,357.092166,21.479149,1.07448,698.770646671251,509.4439741073418,478.27529091003265,852.401390055103,903.1186324319088,344.1952726281137,360.3382904049669,-0.7290031914375125,-1.9746675645304688,1.6330963502545075,8.442037610011122,1.3735238275796982,0.08310534098783505,309.8636605819855,2.1434013050196628
274,52033,2020-02-25 11:29:36.979316,107,214.751071,53.403991,-3.638918,5.899609,21.599964,1.075373,126.47833122892551,97.93226389823718,80.03774083655675,132.3590474846426,127.61205752771218,48.11298365184757,57.25960593493363,0.8396182208805631,-2.0292983443227914,0.1712196226936677,0.8850684997777261,1.2186469850222283,0.11294250127525123,0.050422663574911236,1.2545140052263533
275,52032,2020-02-25 11:06:46.639034,107,214.75265,53.40395,-9.366548,14.703734,22.473971,1.082019,145.59071220098326,97.83256849476295,107.82135234222882,92.98952370554028,78.9115282423174,28.292513541611832,28.563262380695477,0.17097411106114338,-1.2173699016198134,0.1956276395166325,1.01074430833941,1.276249558819322,0.20983834900679807,0.061075956720826496,1.3214961777291458
276,52031,2020-02-25 10:46:14.306121,22,214.7531,53.403931,-10.965111,16.983172,22.84436,1.084937,114.73732946896199,96.20555714915245,62.52316008720523,68.81019764597896,70.72594431073841,11.289555973791702,16.887835969757482,1.8251053550489273,-2.737876812287083,0.4233099119253107,0.45606376352656547,1.1541304957950609,0.04471505398274346,0.04208462949997919,1.1853343601058348
277,52030,2020-02-25 10:36:04.042134,107,214.75485,53.40383,-17.064761,24.753521,24.697054,1.100467,134.2081066875037,96.70452049446031,93.05939832483809,139.74932467282784,137.52864420249355,56.20162840325734,60.4322639349024,0.9569779394618211,-3.018549133322476,0.17936008112827032,0.9266373166891894,1.168628817933364,0.13930554417889404,0.044832304390418534,1.2106081222058462
278,52028,2020-02-25 09:00:57.849360,107,214.762921,53.40275,-40.935903,41.424451,36.18565,1.238382,719.3353874905205,554.010630203031,458.81981356320864,564.373632706108,649.015864663929,367.4348978098567,440.8168982837197,0.07714236407253336,-3.270037228509509,1.4592569652956924,7.575752623591265,1.8327147537330304,0.26968495077859433,119.67597362192055,2.49562792250796
279,52025,2020-02-25 07:52:35.415470,23,106.327,31.88689,53.873229,284.951852,45.223369,1.41843,194.2408446504587,107.60942443875412,161.70874281399787,144.4375582852957,128.74270575675675,34.142165352737244,37.671053018816515,0.8495714071574971,0.9490166116325669,1.5097292247169092,1.6978272330166608,1.8389993931634367,0.11131264315552901,0.09724945704667565,1.895029172393421
280,52024,2020-02-25 07:46:53.904204,22,106.327543,31.887121,52.450053,284.509659,44.055591,1.390268,262.07850310545297,206.04264212033257,161.96163563655276,136.92354857509852,133.9992105021672,41.462536991747164,29.105262089219934,0.5839200070005979,2.132721574858599,1.4254325256171003,1.5971525071536767,2.0272066050718376,0.20328596871273596,0.13640535757579175,2.119065337384605
281,52023,2020-02-25 07:41:13.709015,23,106.328079,31.88733,51.022704,284.069639,42.882061,1.363627,187.6192455719758,133.50770371539062,131.82061431218122,138.45637086897528,113.45955123819691,27.742753920197444,34.74664709543623,0.46088054955400326,2.2276860162718743,1.4709893114905215,1.6556465315347852,1.8584568376602801,0.15839546164578053,0.108050653149866,1.910250637366479
282,52022,2020-02-25 07:35:30.862244,22,106.328601,31.887531,49.595369,283.632976,41.706296,1.338488,167.42506044476275,134.4469647701777,99.77557080277248,107.74228060124287,85.63746180385927,23.06872240271896,22.456310575607617,0.7403645130120362,0.8352317642127587,0.7217358510682501,0.8075723832485923,1.3292256592712262,0.0771511308968376,0.035146281904690435,1.3864626041978987
283,52021,2020-02-25 07:14:18.098143,23,106.3304,31.88817,44.281149,282.03429,37.310343,1.256614,221.69334197770007,164.61509522790178,148.49177856147554,97.00988897651244,93.80700113872939,18.215343437687913,17.510525024373592,0.18072655442652447,1.8808657201346128,0.46055320645828923,0.5173072989087688,1.4693140394651103,0.16202191744471436,0.03613474318646882,1.5593004113080868
284,52020,2020-02-25 07:08:37.916562,23,106.330842,31.88832,42.86434,281.614675,36.133818,1.237566,141.0589513335787,97.34755571833348,102.08369677374976,96.30187160745402,82.73455533242422,18.50272844467354,15.201038900595178,0.7511021618415846,1.0406786496055305,0.8401501892243186,0.9359648265895508,1.4068671670634594,0.09843600689343936,0.029050027357362573,1.4455487187039402
285,52019,2020-02-25 07:02:59.613078,23,106.33128,31.888461,41.445446,281.196967,34.953792,1.219538,185.43652551886038,167.36274721253713,79.85246296752128,85.79079438786079,68.86871415181584,13.821487589211438,13.738982762395416,0.2685681782538334,0.7299801423228378,0.6025662219500652,0.6719981817778716,1.3031747369186295,0.08235361845012844,0.03824680041605354,1.3743888709484027
