ADC1,ADC2,X_TAN,Y_TAN,X_FP,Y_FP,WAVELENGTH
-0.0,0.0,-0.006778397561627132,-0.00167072494577102,-94.67463366696646,-23.336907683720597,4860.0
-0.0,0.0,-0.00618159899748358,-0.0032443534305319167,-86.3385048089782,-45.317576643547,4860.0
-0.0,0.0,-0.005225548368804407,-0.004629431886655189,-72.98430168314609,-64.66458381193914,4860.0
-0.0,0.0,-0.003965807863025804,-0.005745464588826298,-55.388105159557675,-80.25355786981697,4860.0
-0.0,0.0,-0.002475589019373197,-0.00652759177300887,-34.57252429341312,-91.17852214971995,4860.0
-0.0,0.0,-0.0008414979403145766,-0.006930359050174858,-11.747270107059148,-96.8045471958172,4860.0
-0.0,0.0,0.0008414979403145679,-0.006930359050174859,11.761145008749802,-96.80465289602536,4860.0
-0.0,0.0,0.0024755890193731947,-0.006527591773008871,34.586497440451126,-91.17881503561496,4860.0
-0.0,0.0,0.003965807863025801,-0.005745464588826299,55.40225229033348,-80.25397084458703,4860.0
-0.0,0.0,0.005225548368804404,-0.004629431886655193,72.9986586783228,-64.66502226791903,4860.0
-0.0,0.0,0.006181598997483578,-0.003244353430531922,86.35305947177532,-45.317940135799596,4860.0
-0.0,0.0,0.00677839756162713,-0.0016707249457710287,94.68932851743988,-23.337112940723962,4860.0
-0.0,0.0,0.008726535498373935,0.0,122.0850719160306,1.6004889212881257e-19,4860.0
-0.0,0.0,0.008558857565721424,0.0017024626204629452,119.73936231893649,23.81625198338104,4860.0
-0.0,0.0,0.00806226753668086,0.0033395005571735365,112.79238083494569,46.717243675100676,4860.0
-0.0,0.0,0.007255849087577374,0.0048482033602854375,101.5111046169663,67.82289002407148,4860.0
-0.0,0.0,0.006170592427165338,0.006170592427165337,86.3290795760056,86.32210434382311,4860.0
-0.0,0.0,0.004848203360285438,0.007255849087577374,67.82975750283528,101.50396921861355,4860.0
-0.0,0.0,0.0033395005571735374,0.00806226753668086,46.724072042627405,112.78505711315144,4860.0
-0.0,0.0,0.0017024626204629459,0.008558857565721424,23.823115616836116,119.73185070210712,4860.0
-0.0,0.0,5.343461882864696e-19,0.008726535498373935,0.006967653298468674,122.07740139063868,4860.0
-0.0,0.0,-0.0017024626204629446,0.008558857565721424,-23.809127666132547,119.7315860488751,4860.0
-0.0,0.0,-0.003339500557173536,0.00806226753668086,-46.709934174267154,112.78456809793813,4860.0
-0.0,0.0,-0.004848203360285435,0.007255849087577376,-67.81539526705394,101.50333028982857,4860.0
-0.0,0.0,-0.006170592427165337,0.006170592427165338,-86.31445268112667,86.32141277277778,4860.0
-0.0,0.0,-0.007255849087577375,0.0048482033602854375,-101.49621306333745,67.82225109618878,4860.0
-0.0,0.0,-0.00806226753668086,0.003339500557173538,-112.7772649147352,46.71675466116342,4860.0
-0.0,0.0,-0.008558857565721424,0.0017024626204629482,-119.72409648190866,23.815987331051335,4860.0
-0.0,0.0,-0.008726535498373935,1.0686923765729392e-18,-122.06975343524388,7.118251920441259e-16,4860.0
-0.0,0.0,-0.008558857565721424,-0.001702462620462946,-119.72409648190867,-23.81598733105134,4860.0
-0.0,0.0,-0.008062267536680861,-0.0033395005571735356,-112.7772649147352,-46.71675466116342,4860.0
-0.0,0.0,-0.007255849087577376,-0.004848203360285435,-101.49621306333748,-67.82225109618875,4860.0
-0.0,0.0,-0.006170592427165339,-0.006170592427165337,-86.31445268112667,-86.32141277277778,4860.0
-0.0,0.0,-0.0048482033602854375,-0.007255849087577374,-67.81539526705394,-101.50333028982855,4860.0
-0.0,0.0,-0.0033395005571735417,-0.008062267536680857,-46.709934174267254,-112.78456809793809,4860.0
-0.0,0.0,-0.0017024626204629487,-0.008558857565721422,-23.80912766613255,-119.73158604887506,4860.0
-0.0,0.0,-1.6030385648594086e-18,-0.008726535498373935,0.0069676532984659645,-122.0774013906387,4860.0
-0.0,0.0,0.0017024626204629456,-0.008558857565721424,23.82311561683612,-119.73185070210712,4860.0
-0.0,0.0,0.0033395005571735387,-0.00806226753668086,46.724072042627434,-112.78505711315141,4860.0
-0.0,0.0,0.004848203360285434,-0.007255849087577376,67.82975750283526,-101.50396921861355,4860.0
-0.0,0.0,0.006170592427165336,-0.006170592427165339,86.32907957600555,-86.32210434382313,4860.0
-0.0,0.0,0.007255849087577374,-0.0048482033602854375,101.51110461696628,-67.82289002407148,4860.0
-0.0,0.0,0.008062267536680857,-0.003339500557173542,112.79238083494567,-46.71724367510079,4860.0
-0.0,0.0,0.008558857565721422,-0.0017024626204629493,119.73936231893644,-23.816251983381054,4860.0
-0.0,0.0,0.010471784116245796,0.0,146.76972069184802,-2.0651469952104845e-19,4860.0
-0.0,0.0,0.010328962629852128,0.0017235990161217738,144.7680551642889,24.15634377377351,4860.0
-0.0,0.0,0.009904393968512117,0.003400182744171045,138.81766099821158,47.65375229573919,4860.0
-0.0,0.0,0.009209659258539218,0.004984018350574221,129.08085579269724,69.85126577996701,4860.0
-0.0,0.0,0.00826370905178327,0.006431902928739906,115.82324403705594,90.14338489267502,4860.0
-0.0,0.0,0.007092346403976425,0.00770434196172914,99.40647104477769,107.97658817536305,4860.0
-0.0,0.0,0.005727523034636325,0.008766626629722978,80.27835688398643,122.86443124612437,4860.0
-0.0,0.0,0.004206467767449576,0.009589780576148002,58.9606795697912,134.40081584968985,4860.0
-0.0,0.0,0.002570671025009883,0.01015135030714793,36.034940918284185,142.27106679910747,4860.0
-0.0,0.0,0.0008647530782471446,0.010436017664364115,12.12650348484129,146.2605146987423,4860.0
-0.0,0.0,-0.0008647530782471433,0.010436017664364115,-12.112468579457722,146.26035042134504,4860.0
-0.0,0.0,-0.002570671025009882,0.01015135030714793,-36.020799329041495,142.270591769038,4860.0
-0.0,0.0,-0.004206467767449573,0.009589780576148003,-58.94633617381436,134.4000815441294,4860.0
-0.0,0.0,-0.005727523034636322,0.008766626629722978,-80.26373842750137,122.86351723883477,4860.0
-0.0,0.0,-0.007092346403976422,0.0077043419617291425,-99.39153408128307,107.97559351348313,4860.0
-0.0,0.0,-0.00826370905178327,0.006431902928739907,-115.80797963533111,90.14241736331373,4860.0
-0.0,0.0,-0.009209659258539218,0.004984018350574223,-129.06529050449936,69.85043022977172,4860.0
-0.0,0.0,-0.009904393968512117,0.0034001827441710467,-138.80185398085666,47.65313926920659,4860.0
-0.0,0.0,-0.010328962629852128,0.0017235990161217753,-144.75209176998095,24.156019701488464,4860.0
-0.0,0.0,-0.010471784116245796,1.2824236899322509e-18,-146.75370321847745,-1.5790113925379365e-16,4860.0
-0.0,0.0,-0.01032896262985213,-0.0017235990161217727,-144.75209176998092,-24.156019701488436,4860.0
-0.0,0.0,-0.009904393968512117,-0.0034001827441710445,-138.80185398085666,-47.653139269206505,4860.0
-0.0,0.0,-0.009209659258539218,-0.004984018350574221,-129.0652905044994,-69.85043022977163,4860.0
-0.0,0.0,-0.008263709051783271,-0.006431902928739906,-115.80797963533108,-90.14241736331373,4860.0
-0.0,0.0,-0.007092346403976428,-0.007704341961729136,-99.39153408128315,-107.97559351348305,4860.0
-0.0,0.0,-0.005727523034636324,-0.008766626629722978,-80.2637384275014,-122.86351723883475,4860.0
-0.0,0.0,-0.00420646776744958,-0.009589780576148002,-58.94633617381446,-134.40008154412936,4860.0
-0.0,0.0,-0.002570671025009882,-0.01015135030714793,-36.020799329041495,-142.27059176903802,4860.0
-0.0,0.0,-0.0008647530782471481,-0.010436017664364115,-12.112468579457829,-146.260350421345,4860.0
-0.0,0.0,0.0008647530782471442,-0.010436017664364115,12.126503484841278,-146.26051469874227,4860.0
-0.0,0.0,0.0025706710250098784,-0.01015135030714793,36.03494091828417,-142.27106679910744,4860.0
-0.0,0.0,0.004206467767449576,-0.009589780576148002,58.96067956979122,-134.40081584968982,4860.0
-0.0,0.0,0.005727523034636321,-0.00876662662972298,80.2783568839864,-122.8644312461244,4860.0
-0.0,0.0,0.0070923464039764185,-0.007704341961729146,99.40647104477755,-107.97658817536305,4860.0
-0.0,0.0,0.008263709051783268,-0.0064319029287399085,115.82324403705594,-90.14338489267502,4860.0
-0.0,0.0,0.009209659258539215,-0.004984018350574228,129.08085579269718,-69.85126577996716,4860.0
-0.0,0.0,0.009904393968512117,-0.003400182744171048,138.81766099821158,-47.65375229573929,4860.0
-0.0,0.0,0.010328962629852126,-0.0017235990161217811,144.76805516428894,-24.156343773773646,4860.0
-0.0,0.0,0.01221700083524717,0.0,171.60203960282252,-9.29316147844718e-20,4860.0
-0.0,0.0,0.012092649382204914,0.0017386604980527906,169.85543637336636,24.42050781106888,4860.0
-0.0,0.0,0.011722126460062106,0.0034419268822480672,164.6511841680799,48.343872847854556,4860.0
-0.0,0.0,0.011112974847013702,0.00507512556081826,156.09523145188012,71.28307367639303,4860.0
-0.0,0.0,0.010277595113253173,0.0066050093184237485,144.36176046792312,92.77112542486168,4860.0
-0.0,0.0,0.009232993181123667,0.008000434133580123,129.68964076174956,112.37058697072676,4860.0
-0.0,0.0,0.008000434133580123,0.009232993181123667,112.3775656804587,129.68246649559288,4860.0
-0.0,0.0,0.006605009318423749,0.010277595113253173,92.77797091951766,144.35434407457706,4860.0
-0.0,0.0,0.0050751255608182605,0.0111129748470137,71.28985899286691,156.08754592628097,4860.0
-0.0,0.0,0.0034419268822480685,0.011722126460062106,48.35067577716952,164.64322427693537,4860.0
-0.0,0.0,0.0017386604980527901,0.012092649382204914,24.427404574643123,169.84721909275316,4860.0
-0.0,0.0,7.480755484032994e-19,0.01221700083524717,0.00705905850786583,171.59360275221002,4860.0
-0.0,0.0,-0.0017386604980527888,0.012092649382204914,-24.413231312634004,169.84683555800282,4860.0
-0.0,0.0,-0.0034419268822480672,0.011722126460062106,-48.33634154776138,164.64248827936925,4860.0
-0.0,0.0,-0.00507512556081826,0.011112974847013702,-71.27527101444049,156.08651709243225,4860.0
-0.0,0.0,-0.006605009318423749,0.010277595113253173,-92.76305696790696,144.35310575486793,4860.0
-0.0,0.0,-0.008000434133580122,0.009232993181123667,-112.36227994010659,129.68111901164534,4860.0
-0.0,0.0,-0.009232993181123665,0.008000434133580125,-129.67396753733152,112.36923948779841,4860.0
-0.0,0.0,-0.010277595113253173,0.006605009318423751,-144.3457154557706,92.76988710788662,4860.0
-0.0,0.0,-0.011112974847013702,0.00507512556081826,-156.07886046823756,71.28204484612507,4860.0
-0.0,0.0,-0.011722126460062106,0.0034419268822480672,-164.6345594372626,48.343136853579125,4860.0
-0.0,0.0,-0.012092649382204914,0.001738660498052791,-169.8386506765576,24.42012427827436,4860.0
-0.0,0.0,-0.01221700083524717,1.4961510968065989e-18,-171.58519876154512,1.0006876279991925e-15,4860.0
-0.0,0.0,-0.012092649382204914,-0.001738660498052788,-169.83865067655762,-24.42012427827429,4860.0
-0.0,0.0,-0.011722126460062108,-0.0034419268822480638,-164.63455943726262,-48.343136853579104,4860.0
-0.0,0.0,-0.0111129748470137,-0.005075125560818261,-156.07886046823748,-71.28204484612513,4860.0
-0.0,0.0,-0.010277595113253173,-0.0066050093184237485,-144.3457154557706,-92.76988710788657,4860.0
-0.0,0.0,-0.009232993181123668,-0.008000434133580122,-129.67396753733155,-112.36923948779842,4860.0
-0.0,0.0,-0.008000434133580125,-0.009232993181123665,-112.36227994010663,-129.68111901164534,4860.0
-0.0,0.0,-0.006605009318423747,-0.010277595113253173,-92.76305696790689,-144.35310575486795,4860.0
-0.0,0.0,-0.00507512556081826,-0.011112974847013702,-71.27527101444049,-156.08651709243225,4860.0
-0.0,0.0,-0.003441926882248068,-0.011722126460062106,-48.3363415477614,-164.64248827936922,4860.0
-0.0,0.0,-0.0017386604980527917,-0.012092649382204914,-24.41323131263409,-169.8468355580028,4860.0
-0.0,0.0,-2.244226645209898e-18,-0.01221700083524717,0.0070590585078617995,-171.59360275221002,4860.0
-0.0,0.0,0.0017386604980527871,-0.012092649382204914,24.42740457464303,-169.84721909275314,4860.0
-0.0,0.0,0.0034419268822480633,-0.011722126460062108,48.350675777169485,-164.6432242769354,4860.0
-0.0,0.0,0.005075125560818256,-0.011112974847013703,71.28985899286684,-156.08754592628097,4860.0
-0.0,0.0,0.006605009318423743,-0.010277595113253176,92.77797091951757,-144.35434407457709,4860.0
-0.0,0.0,0.008000434133580125,-0.009232993181123665,112.37756568045874,-129.6824664955929,4860.0
-0.0,0.0,0.009232993181123668,-0.00800043413358012,129.68964076174956,-112.37058697072676,4860.0
-0.0,0.0,0.010277595113253173,-0.006605009318423747,144.3617604679231,-92.77112542486162,4860.0
-0.0,0.0,0.0111129748470137,-0.0050751255608182605,156.0952314518801,-71.28307367639307,4860.0
-0.0,0.0,0.011722126460062106,-0.0034419268822480685,164.65118416807994,-48.34387284785457,4860.0
-0.0,0.0,0.012092649382204914,-0.0017386604980527925,169.8554363733664,-24.420507811068877,4860.0
-0.0,0.0,0.013962180339145272,0.0,196.60753369391145,8.260587980841938e-20,4860.0
-0.0,0.0,0.013856354128306032,0.001715788475830041,195.1173892651698,24.15988605322645,4860.0
-0.0,0.0,0.013540479713271334,0.003405567347344966,190.66954627125185,47.95352300742808,4860.0
-0.0,0.0,0.013019345428188457,0.005043721289318346,183.33143306912407,71.02021432368835,4860.0
-0.0,0.0,0.012300851137604214,0.006605417557832046,173.21429371732967,93.01028437583493,4860.0
-0.0,0.0,0.011395888482571115,0.008066982429360919,160.47150128105957,113.59037966685753,4860.0
-0.0,0.0,0.010318175774471323,0.00940626007028978,145.29623239520146,132.4485225182917,4860.0
-0.0,0.0,0.009084050039399787,0.010602948396766605,127.91853836451435,149.29884060015587,4860.0
-0.0,0.0,0.0077122193655016855,0.011638906833598918,108.60185723286978,163.88590059051825,4860.0
-0.0,0.0,0.006223479307426123,0.012498431306882222,87.63901973075772,175.98858026331095,4860.0
-0.0,0.0,0.004640397646915473,0.013168492301752547,65.34780968324901,185.42342030894264,4860.0
-0.0,0.0,0.0029869722882384896,0.01363893237655023,42.06614621303097,192.04740508784639,4860.0
-0.0,0.0,0.001288267474423704,0.013902620139281542,18.146960802709497,195.76013018210838,4860.0
-0.0,0.0,-0.000429966161115787,0.013955558352251984,-6.0471530993353655,196.50532391289266,4860.0
-0.0,0.0,-0.002141681947936137,0.013796944526115166,-30.149436804300166,194.27169979008212,4860.0
-0.0,0.0,-0.0038209320195361405,0.013429183084793291,-53.79452610421919,189.09312700651367,4860.0
-0.0,0.0,-0.005442260656563617,0.012857848916861425,-76.62398970766671,181.0481164284117,4860.0
-0.0,0.0,-0.0069810901695726325,0.012091602865919435,-98.29176243994726,170.2586299092782,4860.0
-0.0,0.0,-0.008414093471742412,0.011142060441031386,-118.46939086147987,156.88823100938558,4860.0
-0.0,0.0,-0.009719547693735191,0.010023615737448324,-136.85101180905508,141.1396051818364,4860.0
-0.0,0.0,-0.01087766348025232,0.00875322323679682,-153.15798841929123,123.25148703796094,4860.0
-0.0,0.0,-0.011870884976488423,0.007350140794419942,-167.14313339009925,103.4950412851951,4860.0
-0.0,0.0,-0.012684155956994818,0.005835637709920628,-178.59445549529067,82.16975220386327,4860.0
-0.0,0.0,-0.01330514806270981,0.004232672306260452,-187.33837259459239,59.59888397058405,4860.0
-0.0,0.0,-0.013724447686315259,0.0025655439049859425,-193.24234246674575,36.124580633013096,4860.0
-0.0,0.0,-0.013935698672927807,0.0008595244732833036,-196.21687161458703,12.102679995391496,4860.0
-0.0,0.0,-0.013935698672927807,-0.0008595244732833001,-196.2168716145871,-12.102679995391496,4860.0
-0.0,0.0,-0.013724447686315259,-0.002565543904985939,-193.24234246674575,-36.124580633013075,4860.0
-0.0,0.0,-0.01330514806270981,-0.004232672306260448,-187.33837259459236,-59.598883970584026,4860.0
-0.0,0.0,-0.01268415595699482,-0.005835637709920624,-178.59445549529067,-82.16975220386323,4860.0
-0.0,0.0,-0.011870884976488428,-0.007350140794419934,-167.1431333900993,-103.49504128519493,4860.0
-0.0,0.0,-0.010877663480252322,-0.008753223236796817,-153.15798841929123,-123.25148703796091,4860.0
-0.0,0.0,-0.009719547693735193,-0.01002361573744832,-136.85101180905508,-141.13960518183632,4860.0
-0.0,0.0,-0.008414093471742415,-0.011142060441031384,-118.46939086147992,-156.88823100938558,4860.0
-0.0,0.0,-0.006981090169572642,-0.012091602865919432,-98.29176243994739,-170.2586299092781,4860.0
-0.0,0.0,-0.005442260656563617,-0.012857848916861425,-76.6239897076667,-181.04811642841173,4860.0
-0.0,0.0,-0.0038209320195361465,-0.01342918308479329,-53.79452610421927,-189.09312700651367,4860.0
-0.0,0.0,-0.0021416819479361466,-0.013796944526115164,-30.14943680430039,-194.2716997900821,4860.0
-0.0,0.0,-0.00042996616111579046,-0.013955558352251984,-6.047153099335376,-196.50532391289266,4860.0
-0.0,0.0,0.0012882674744236974,-0.013902620139281544,18.1469608027094,-195.76013018210844,4860.0
-0.0,0.0,0.0029869722882384896,-0.01363893237655023,42.06614621303097,-192.04740508784639,4860.0
-0.0,0.0,0.00464039764691547,-0.013168492301752549,65.34780968324894,-185.4234203089426,4860.0
-0.0,0.0,0.0062234793074261155,-0.012498431306882225,87.63901973075762,-175.988580263311,4860.0
-0.0,0.0,0.007712219365501684,-0.011638906833598918,108.6018572328697,-163.8859005905183,4860.0
-0.0,0.0,0.009084050039399782,-0.01060294839676661,127.91853836451425,-149.298840600156,4860.0
-0.0,0.0,0.010318175774471324,-0.009406260070289779,145.29623239520146,-132.44852251829167,4860.0
-0.0,0.0,0.011395888482571113,-0.008066982429360922,160.47150128105955,-113.59037966685761,4860.0
-0.0,0.0,0.01230085113760421,-0.006605417557832054,173.21429371732964,-93.01028437583511,4860.0
-0.0,0.0,0.013019345428188457,-0.005043721289318347,183.33143306912407,-71.02021432368836,4860.0
-0.0,0.0,0.013540479713271334,-0.0034055673473449718,190.6695462712519,-47.953523007428224,4860.0
-0.0,0.0,0.013856354128306032,-0.0017157884758300394,195.1173892651698,-24.15988605322644,4860.0
-0.0,0.0,0.015707317311820675,0.0,221.81219132004043,-2.0651469952104845e-20,4860.0
-0.0,0.0,0.015611984534585878,0.0017279340340628964,220.46597140754818,24.40037249016827,4860.0
-0.0,0.0,0.015327143413655911,0.0034348932896737425,216.4436539507875,48.50454853849345,4860.0
-0.0,0.0,0.014856251534382858,0.0051001575937777086,209.79406737035438,72.01992756261515,4860.0
-0.0,0.0,0.014205024886294052,0.006703512893549781,200.5979333730058,94.6610570290067,4860.0
-0.0,0.0,0.01338136847872229,0.008225496627613373,188.96688686921215,116.15309783320711,4860.0
-0.0,0.0,0.012395280384700958,0.009647633975170758,175.04212057012398,136.23516078773565,4860.0
-0.0,0.0,0.011258730377901146,0.010952662115300892,158.9926707317001,154.66347370200188,4860.0
-0.0,0.0,0.009985514635793958,0.012124739774220563,141.01336487270254,171.21434059858842,4860.0
-0.0,0.0,0.008591088272744829,0.013149639516888962,121.32245639853454,185.68685713770873,4860.0
-0.0,0.0,0.0070923777358611615,0.014014920448796075,100.1589748645291,197.9053492855352,4860.0
-0.0,0.0,0.00550757534085363,0.014710079231569166,77.77982406411493,207.7215056262477,4860.0
-0.0,0.0,0.003855918441967408,0.01522667757927241,54.45666318736733,215.01617744100736,4860.0
-0.0,0.0,0.0021574559165612457,0.015558444687767358,30.472608926724483,219.70082471418777,4860.0
-0.0,0.0,0.0004328047988952658,0.015701353353780517,6.118798577261404,221.7185905288777,4860.0
-0.0,0.0,-0.001297099982736385,0.015653668859695696,-18.309144137335153,221.04499082752972,4860.0
-0.0,0.0,-0.0030112597276758172,0.015415970030675956,-42.51469760532001,217.68821118470177,4860.0
-0.0,0.0,-0.004688866858681793,0.01499114220851023,-66.20404167076883,211.6890070103626,4860.0
-0.0,0.0,-0.006309557497730744,0.014384342227472594,-89.08962409108878,203.1202084161987,4860.0
-0.0,0.0,-0.007853658655910334,0.013602935817339805,-110.8936508222159,192.08583577535325,4860.0
-0.0,0.0,-0.00930242703685513,0.012656408193409699,-131.3514577744332,178.71983672985903,4860.0
-0.0,0.0,-0.010638276554974114,0.011556248918836491,-150.21472312426528,163.1844599924219,4860.0
-0.0,0.0,-0.011844991806707039,0.010315812436898249,-167.25448120638836,145.66828569459253,4860.0
-0.0,0.0,-0.012907924903557664,0.008950155966145916,-182.26390142026355,126.38393619839874,4860.0
-0.0,0.0,-0.013814173277617553,0.007475856726167147,-195.0607984398975,105.56549516285443,4860.0
-0.0,0.0,-0.014552736301262205,0.005910810712596604,-205.48984327704719,83.46566619358536,4860.0
-0.0,0.0,-0.015114648819868553,0.004274015463971522,-213.42444837872367,60.352705560405695,4860.0
-0.0,0.0,-0.015493089976647586,0.0025853394573486046,-218.7683038949814,36.50716620594487,4860.0
-0.0,0.0,-0.015683466008605988,0.000865280931907116,-221.4565464847612,12.218492555307906,4860.0
-0.0,0.0,-0.015683466008605988,-0.0008652809319071122,-221.45654648476116,-12.218492555307867,4860.0
-0.0,0.0,-0.015493089976647587,-0.0025853394573486007,-218.76830389498147,-36.50716620594476,4860.0
-0.0,0.0,-0.015114648819868553,-0.004274015463971518,-213.4244483787236,-60.35270556040568,4860.0
-0.0,0.0,-0.014552736301262205,-0.0059108107125966005,-205.4898432770471,-83.46566619358529,4860.0
-0.0,0.0,-0.013814173277617555,-0.007475856726167144,-195.06079843989755,-105.56549516285443,4860.0
-0.0,0.0,-0.012907924903557666,-0.008950155966145913,-182.26390142026364,-126.38393619839864,4860.0
-0.0,0.0,-0.01184499180670704,-0.010315812436898246,-167.25448120638836,-145.6682856945925,4860.0
-0.0,0.0,-0.010638276554974117,-0.011556248918836488,-150.2147231242654,-163.1844599924218,4860.0
-0.0,0.0,-0.009302427036855139,-0.012656408193409694,-131.35145777443327,-178.71983672985894,4860.0
-0.0,0.0,-0.007853658655910345,-0.0136029358173398,-110.89365082221596,-192.08583577535313,4860.0
-0.0,0.0,-0.006309557497730751,-0.014384342227472592,-89.08962409108892,-203.12020841619878,4860.0
-0.0,0.0,-0.0046888668586818,-0.014991142208510229,-66.20404167076893,-211.68900701036264,4860.0
-0.0,0.0,-0.003011259727675824,-0.015415970030675954,-42.5146976053201,-217.68821118470174,4860.0
-0.0,0.0,-0.0012970999827363924,-0.015653668859695696,-18.30914413733517,-221.0449908275297,4860.0
-0.0,0.0,0.0004328047988952585,-0.015701353353780517,6.118798577261329,-221.71859052887777,4860.0
