ADC1,ADC2,X_TAN,Y_TAN,X_FP,Y_FP,Z_FP,WAVELENGTH
-0.0,0.0,0.002475589019373196,0.00652759177300887,34.557361340291216,91.10199336218446,-0.9775791967305044,4860.0
-0.0,0.0,0.0008414979403145742,0.006930359050174858,11.751240163846743,96.72309134484264,-0.9775438039437053,4860.0
-0.0,0.0,-0.0008414979403145718,0.006930359050174858,-11.737368242787673,96.72298584479593,-0.977507372912655,4860.0
-0.0,0.0,-0.002475589019373194,0.006527591773008871,-34.54339135992562,91.10170103091905,-0.9774720208584508,4860.0
-0.0,0.0,-0.003965807863025802,0.005745464588826299,-55.34143442069909,80.18594149997043,-0.9774397988159094,4860.0
-0.0,0.0,-0.0052255483688044045,0.004629431886655193,-72.92280560808969,64.61010174185643,-0.9774125732419175,4860.0
-0.0,0.0,-0.006181598997483579,0.0032443534305319184,-86.26575742761497,45.27939510220664,-0.9773919189604546,4860.0
-0.0,0.0,-0.0067783975616271305,0.0016707249457710248,-94.59486286227951,23.317245584771747,-0.9773790293389419,4860.0
-0.0,0.0,-0.0069812602979615525,8.549578077913113e-19,-97.42607651992999,5.681967999609807e-16,-0.9773746485276633,4860.0
-0.0,0.0,-0.006778397561627132,-0.00167072494577102,-94.59486286227954,-23.317245584771666,-0.977379029338942,4860.0
-0.0,0.0,-0.00618159899748358,-0.0032443534305319167,-86.26575742761497,-45.27939510220663,-0.9773919189604541,4860.0
-0.0,0.0,-0.005225548368804407,-0.004629431886655189,-72.92280560808973,-64.61010174185635,-0.9774125732419169,4860.0
-0.0,0.0,-0.003965807863025804,-0.005745464588826298,-55.341434420699095,-80.18594149997041,-0.9774397988159099,4860.0
-0.0,0.0,-0.002475589019373197,-0.00652759177300887,-34.54339135992562,-91.10170103091905,-0.9774720208584508,4860.0
-0.0,0.0,-0.0008414979403145766,-0.006930359050174858,-11.737368242787694,-96.72298584479593,-0.977507372912655,4860.0
-0.0,0.0,0.0008414979403145679,-0.006930359050174859,11.751240163846717,-96.72309134484267,-0.9775438039437051,4860.0
-0.0,0.0,0.0024755890193731947,-0.006527591773008871,34.55736134029122,-91.10199336218446,-0.9775791967305044,4860.0
-0.0,0.0,0.003965807863025801,-0.005745464588826299,55.35557805534079,-80.1863536927019,-0.9776114909019181,4860.0
-0.0,0.0,0.005225548368804404,-0.004629431886655193,72.93715870972568,-64.61053936754445,-0.9776388034715563,4860.0
-0.0,0.0,0.006181598997483578,-0.003244353430531922,86.2803078225608,-45.27975790612398,-0.9776595396843556,4860.0
-0.0,0.0,0.00677839756162713,-0.0016707249457710287,94.60955317943717,-23.31745045308544,-0.9776724874074036,4860.0
-0.0,0.0,0.008726535498373935,0.0,121.9819105926485,1.0325734976052423e-19,-1.5498901454173475,4860.0
-0.0,0.0,0.008558857565721424,0.0017024626204629452,119.63818320625748,23.7961265200164,-1.5498862856967248,4860.0
-0.0,0.0,0.00806226753668086,0.0033395005571735365,112.6970721734228,46.677766187297394,-1.549874856149525,4860.0
-0.0,0.0,0.007255849087577374,0.0048482033602854375,101.42532903265865,67.76557766248172,-1.549856299673893,4860.0
-0.0,0.0,0.006170592427165338,0.006170592427165337,86.25613331985524,86.24915965949711,-1.5498313348722195,4860.0
-0.0,0.0,0.004848203360285438,0.007255849087577374,67.77244377324735,101.41819550964995,-1.5498009275989595,4860.0
-0.0,0.0,0.0033395005571735374,0.00806226753668086,46.68459326015793,112.689750684122,-1.5497662528563199,4860.0
-0.0,0.0,0.0017024626204629459,0.008558857565721424,23.802988790797226,119.63067417840557,-1.5497286486527795,4860.0
-0.0,0.0,5.343461882864696e-19,0.008726535498373935,0.006966092021598248,121.97424295781457,-1.5496895637487544,4860.0
-0.0,0.0,-0.0017024626204629446,0.008558857565721424,-23.789004062572193,119.6304100275265,-1.5496505014255817,4860.0
-0.0,0.0,-0.003339500557173536,0.00806226753668086,-46.67045889883788,112.68926259713578,-1.5496129615239056,4860.0
-0.0,0.0,-0.004848203360285435,0.007255849087577376,-67.75808547038261,101.4175577936517,-1.549578383007605,4860.0
-0.0,0.0,-0.006170592427165337,0.006170592427165338,-86.24151086024807,86.2484694011622,-1.5495480892284195,4860.0
-0.0,0.0,-0.007255849087577375,0.0048482033602854375,-101.4104424166563,67.76493994738487,-1.549523237907137,4860.0
-0.0,0.0,-0.00806226753668086,0.003339500557173538,-112.68196161671429,46.677278101585955,-1.5495047776248274,4860.0
-0.0,0.0,-0.008558857565721424,0.0017024626204629482,-119.62292301729241,23.795862370038805,-1.5494934123464748,4860.0
-0.0,0.0,-0.008726535498373935,1.0686923765729392e-18,-121.96659785984892,7.113166495965553e-16,-1.5494895751930324,4860.0
-0.0,0.0,-0.008558857565721424,-0.001702462620462946,-119.62292301729242,-23.795862370038797,-1.549493412346475,4860.0
-0.0,0.0,-0.008062267536680861,-0.0033395005571735356,-112.68196161671429,-46.677278101585955,-1.549504777624828,4860.0
-0.0,0.0,-0.007255849087577376,-0.004848203360285435,-101.4104424166563,-67.76493994738486,-1.5495232379071375,4860.0
-0.0,0.0,-0.006170592427165339,-0.006170592427165337,-86.2415108602481,-86.2484694011622,-1.5495480892284195,4860.0
-0.0,0.0,-0.0048482033602854375,-0.007255849087577374,-67.75808547038262,-101.4175577936517,-1.549578383007605,4860.0
-0.0,0.0,-0.0033395005571735417,-0.008062267536680857,-46.67045889883799,-112.68926259713572,-1.5496129615239056,4860.0
-0.0,0.0,-0.0017024626204629487,-0.008558857565721422,-23.789004062572207,-119.6304100275265,-1.5496505014255806,4860.0
-0.0,0.0,-1.6030385648594086e-18,-0.008726535498373935,0.006966092021595475,-121.9742429578146,-1.5496895637487542,4860.0
-0.0,0.0,0.0017024626204629456,-0.008558857565721424,23.802988790797222,-119.63067417840554,-1.54972864865278,4860.0
-0.0,0.0,0.0033395005571735387,-0.00806226753668086,46.68459326015801,-112.689750684122,-1.5497662528563207,4860.0
-0.0,0.0,0.004848203360285434,-0.007255849087577376,67.77244377324735,-101.41819550964999,-1.54980092759896,4860.0
-0.0,0.0,0.006170592427165336,-0.006170592427165339,86.25613331985521,-86.24915965949711,-1.549831334872219,4860.0
-0.0,0.0,0.007255849087577374,-0.0048482033602854375,101.42532903265862,-67.76557766248173,-1.5498562996738923,4860.0
-0.0,0.0,0.008062267536680857,-0.003339500557173542,112.6970721734228,-46.677766187297514,-1.549874856149526,4860.0
-0.0,0.0,0.008558857565721422,-0.0017024626204629493,119.63818320625744,-23.79612652001642,-1.5498862856967246,4860.0
-0.0,0.0,0.010471784116245794,0.0,146.64525292539736,5.679154236828833e-20,-2.2669442735273124,4860.0
-0.0,0.0,0.010328962629852126,0.0017235990161217735,144.64528497895716,24.13585733280708,-2.266940767143077,4860.0
-0.0,0.0,0.009904393968512115,0.0034001827441710445,138.69993724645815,47.61333825558545,-2.266930344611254,4860.0
-0.0,0.0,0.009209659258539218,0.0049840183505742205,128.97138966131442,69.79202657771016,-2.2669132930532436,4860.0
-0.0,0.0,0.00826370905178327,0.006431902928739905,115.72502144775906,90.0669364839393,-2.2668900819531776,4860.0
-0.0,0.0,0.007092346403976424,0.007704341961729139,99.32217120147827,107.88501594823381,-2.2668613498786794,4860.0
-0.0,0.0,0.005727523034636324,0.008766626629722976,80.21027918905955,122.76023312907542,-2.266827886473335,4860.0
-0.0,0.0,0.0042064677674495754,0.009589780576148002,58.91068090309066,134.28683416626785,-2.26679061027596,4860.0
-0.0,0.0,0.0025706710250098827,0.010151350307147929,36.00438498968908,142.1504107291083,-2.2667505430413013,4860.0
-0.0,0.0,0.0008647530782471443,0.010436017664364113,12.116223641490668,146.13647546176364,-2.2667087813307196,4860.0
-0.0,0.0,-0.000864753078247143,0.010436017664364113,-12.102192077338687,146.13631149695186,-2.266666466206691,4860.0
-0.0,0.0,-0.0025706710250098814,0.010151350307147929,-35.99024694467126,142.14993660292146,-2.266624751900927,4860.0
-0.0,0.0,-0.004206467767449573,0.009589780576148002,-58.89634143532765,134.28610125793736,-2.2665847743333147,4860.0
-0.0,0.0,-0.005727523034636321,0.008766626629722976,-80.19566518416174,122.75932086095119,-2.266547620339679,4860.0
-0.0,0.0,-0.007092346403976421,0.007704341961729141,-99.30723929561282,107.88402317898912,-2.2665142984238535,4860.0
-0.0,0.0,-0.008263709051783268,0.006431902928739906,-115.70976272669984,90.06597079558658,-2.2664857117877926,4860.0
-0.0,0.0,-0.009209659258539216,0.004984018350574222,-128.95583062629754,69.79119261739501,-2.2664626343160643,4860.0
-0.0,0.0,-0.009904393968512115,0.0034001827441710463,-138.6841369422376,47.61272639551667,-2.266445690102195,4860.0
-0.0,0.0,-0.010328962629852126,0.001723599016121775,-144.62932859533188,24.135533877165315,-2.2664353370068846,4860.0
-0.0,0.0,-0.010471784116245794,1.2824236899322507e-18,-146.62924256560922,8.551902778853818e-16,-2.2664318546345257,4860.0
-0.0,0.0,-0.010328962629852128,-0.0017235990161217722,-144.62932859533194,-24.135533877165308,-2.266435337006887,4860.0
-0.0,0.0,-0.009904393968512115,-0.003400182744171044,-138.6841369422376,-47.61272639551658,-2.266445690102194,4860.0
-0.0,0.0,-0.009209659258539218,-0.0049840183505742205,-128.95583062629754,-69.79119261739497,-2.266462634316064,4860.0
-0.0,0.0,-0.00826370905178327,-0.006431902928739905,-115.70976272669989,-90.06597079558657,-2.2664857117877926,4860.0
-0.0,0.0,-0.007092346403976427,-0.0077043419617291355,-99.3072392956129,-107.88402317898905,-2.2665142984238544,4860.0
-0.0,0.0,-0.005727523034636323,-0.008766626629722976,-80.19566518416177,-122.75932086095119,-2.2665476203396793,4860.0
-0.0,0.0,-0.004206467767449579,-0.009589780576148,-58.89634143532775,-134.28610125793733,-2.2665847743333165,4860.0
-0.0,0.0,-0.0025706710250098814,-0.010151350307147929,-35.99024694467126,-142.14993660292143,-2.266624751900927,4860.0
-0.0,0.0,-0.000864753078247148,-0.010436017664364113,-12.102192077338792,-146.1363114969518,-2.2666664662066913,4860.0
-0.0,0.0,0.0008647530782471441,-0.010436017664364113,12.116223641490647,-146.13647546176367,-2.2667087813307196,4860.0
-0.0,0.0,0.002570671025009878,-0.010151350307147929,36.00438498968908,-142.1504107291083,-2.266750543041301,4860.0
-0.0,0.0,0.0042064677674495754,-0.009589780576148002,58.91068090309064,-134.28683416626785,-2.26679061027596,4860.0
-0.0,0.0,0.00572752303463632,-0.008766626629722978,80.21027918905945,-122.76023312907543,-2.2668278864733344,4860.0
-0.0,0.0,0.007092346403976418,-0.007704341961729144,99.32217120147813,-107.8850159482339,-2.2668613498786776,4860.0
-0.0,0.0,0.008263709051783266,-0.006431902928739907,115.72502144775899,-90.06693648393933,-2.2668900819531763,4860.0
-0.0,0.0,0.009209659258539215,-0.004984018350574227,128.9713896613144,-69.79202657771027,-2.266913293053245,4860.0
-0.0,0.0,0.009904393968512115,-0.0034001827441710476,138.69993724645815,-47.61333825558555,-2.266930344611255,4860.0
-0.0,0.0,0.010328962629852124,-0.0017235990161217807,144.6452849789571,-24.135857332807205,-2.266940767143075,4860.0
-0.0,0.0,0.01221700083524717,0.0,171.45589276238138,-7.744301232039318e-20,-3.1348554326685028,4860.0
-0.0,0.0,0.012092649382204914,0.0017386604980527906,169.71077710531767,24.399709204956963,-3.1348521684674995,4860.0
-0.0,0.0,0.011722126460062106,0.0034419268822480672,164.5109573313191,48.302699057528905,-3.134842443084152,4860.0
-0.0,0.0,0.011112974847013702,0.00507512556081826,155.96229166442853,71.22236292419095,-3.1348264567467705,4860.0
-0.0,0.0,0.010277595113253173,0.0066050093184237485,144.23881398975,92.69211366629692,-3.1348045384343273,4860.0
-0.0,0.0,0.009232993181123667,0.008000434133580123,129.57919039893693,112.27488272914741,-3.134777138892499,4860.0
-0.0,0.0,0.008000434133580123,0.009232993181123667,112.28185983264278,129.57201811145092,-3.134744821088997,4860.0
-0.0,0.0,0.006605009318423749,0.010277595113253173,92.69895780806492,144.23140003649434,-3.1347082483321733,4860.0
-0.0,0.0,0.0050751255608182605,0.0111129748470137,71.22914700164132,155.9546090919739,-3.134668170328852,4860.0
-0.0,0.0,0.0034419268822480685,0.011722126460062106,48.30950071315672,164.5030009164425,-3.1346254075009248,4860.0
-0.0,0.0,0.0017386604980527901,0.012092649382204914,24.406604514692134,169.70256379177076,-3.134580833914304,4860.0
-0.0,0.0,7.480755484032994e-19,0.01221700083524717,0.007057293894134624,171.44746029753202,-3.1345353591980105,4860.0
-0.0,0.0,-0.0017386604980527888,0.012092649382204914,-24.392434887065097,169.7021809883861,-3.1344899098451218,4860.0
-0.0,0.0,-0.0034419268822480672,0.011722126460062106,-48.29517042507553,164.50226632235677,-3.134445410291213,4860.0
-0.0,0.0,-0.00507512556081826,0.011112974847013702,-71.21456344841,155.95358222001855,-3.134402764160262,4860.0
-0.0,0.0,-0.006605009318423749,0.010277595113253173,-92.68404890324068,144.23016407815044,-3.1343628360544566,4860.0
-0.0,0.0,-0.008000434133580122,0.009232993181123667,-112.26657984803384,129.5706731970367,-3.1343264342430657,4860.0
-0.0,0.0,-0.009232993181123665,0.008000434133580125,-129.56352366914876,112.27353781575212,-3.134294294578705,4860.0
-0.0,0.0,-0.010277595113253173,0.006605009318423751,-144.2227761811837,92.69087771068628,-3.1342670659379506,4860.0
-0.0,0.0,-0.011112974847013702,0.00507512556081826,-155.94592850596283,71.22133605581531,-3.134245297448366,4860.0
-0.0,0.0,-0.011722126460062106,0.0034419268822480672,-164.49434090954617,48.30196446673289,-3.1342294277267113,4860.0
-0.0,0.0,-0.012092649382204914,0.001738660498052791,-169.6940000244976,24.399326403527546,-3.134219776314046,4860.0
-0.0,0.0,-0.01221700083524717,1.4961510968065989e-18,-171.43906064224717,9.997583118513477e-16,-3.1342165374533315,4860.0
-0.0,0.0,-0.012092649382204914,-0.001738660498052788,-169.6940000244976,-24.399326403527468,-3.1342197763140454,4860.0
-0.0,0.0,-0.011722126460062108,-0.0034419268822480638,-164.49434090954622,-48.30196446673288,-3.1342294277267126,4860.0
-0.0,0.0,-0.0111129748470137,-0.005075125560818261,-155.94592850596277,-71.22133605581534,-3.134245297448366,4860.0
-0.0,0.0,-0.010277595113253173,-0.0066050093184237485,-144.2227761811837,-92.69087771068627,-3.1342670659379515,4860.0
-0.0,0.0,-0.009232993181123668,-0.008000434133580122,-129.56352366914876,-112.27353781575209,-3.1342942945787047,4860.0
-0.0,0.0,-0.008000434133580125,-0.009232993181123665,-112.26657984803384,-129.5706731970367,-3.1343264342430657,4860.0
-0.0,0.0,-0.006605009318423747,-0.010277595113253173,-92.68404890324058,-144.23016407815044,-3.134362836054455,4860.0
-0.0,0.0,-0.00507512556081826,-0.011112974847013702,-71.21456344841003,-155.95358222001855,-3.1344027641602628,4860.0
-0.0,0.0,-0.003441926882248068,-0.011722126460062106,-48.29517042507555,-164.5022663223568,-3.1344454102912134,4860.0
-0.0,0.0,-0.0017386604980527917,-0.012092649382204914,-24.39243488706519,-169.70218098838612,-3.134489909845123,4860.0
-0.0,0.0,-2.244226645209898e-18,-0.01221700083524717,0.007057293894130505,-171.44746029753202,-3.1345353591980105,4860.0
-0.0,0.0,0.0017386604980527871,-0.012092649382204914,24.406604514692066,-169.70256379177076,-3.134580833914304,4860.0
-0.0,0.0,0.0034419268822480633,-0.011722126460062108,48.30950071315669,-164.50300091644255,-3.1346254075009266,4860.0
-0.0,0.0,0.005075125560818256,-0.011112974847013703,71.22914700164124,-155.95460909197396,-3.134668170328852,4860.0
-0.0,0.0,0.006605009318423743,-0.010277595113253176,92.6989578080648,-144.2314000364943,-3.1347082483321707,4860.0
-0.0,0.0,0.008000434133580125,-0.009232993181123665,112.28185983264278,-129.57201811145092,-3.1347448210889985,4860.0
-0.0,0.0,0.009232993181123668,-0.00800043413358012,129.57919039893693,-112.2748827291474,-3.1347771388924985,4860.0
-0.0,0.0,0.010277595113253173,-0.006605009318423747,144.23881398975004,-92.69211366629685,-3.134804538434326,4860.0
-0.0,0.0,0.0111129748470137,-0.0050751255608182605,155.9622916644285,-71.222362924191,-3.13482645674677,4860.0
-0.0,0.0,0.011722126460062106,-0.0034419268822480685,164.51095733131913,-48.302699057528926,-3.134842443084152,4860.0
-0.0,0.0,0.012092649382204914,-0.0017386604980527925,169.71077710531767,-24.399709204956967,-3.1348521684674995,4860.0
-0.0,0.0,0.013962180339145272,0.0,196.43926828919385,-2.168404344971009e-19,-4.1577343247177385,4860.0
-0.0,0.0,0.013856354128306032,0.001715788475830041,194.9503992379027,24.13920844221031,-4.157731354097164,4860.0
-0.0,0.0,0.013540479713271334,0.003405567347344966,190.50636304057647,47.91248125574148,-4.157722487845134,4860.0
-0.0,0.0,0.013019345428188457,0.005043721289318346,183.17453034015574,70.95943061898863,-4.157707862064476,4860.0
-0.0,0.0,0.012300851137604214,0.006605417557832046,173.0660499781942,92.930680189143,-4.157687701185476,4860.0
-0.0,0.0,0.011395888482571115,0.008066982429360919,160.33416374399152,113.49316178084098,-4.157662314399881,4860.0
-0.0,0.0,0.010318175774471323,0.00940626007028978,145.17188292852703,132.33516472976848,-4.157632090758146,4860.0
-0.0,0.0,0.009084050039399787,0.010602948396766605,127.80906193211197,149.17106137442664,-4.1575974930175095,4860.0
-0.0,0.0,0.0077122193655016855,0.011638906833598917,108.50891331962751,163.745637006535,-4.157559050349198,4860.0
-0.0,0.0,0.006223479307426123,0.012498431306882222,87.56401718720932,175.83795864492663,-4.15751735003211,4860.0
-0.0,0.0,0.004640397646915473,0.013168492301752547,65.2918853706738,185.26472398772472,-4.157473028276258,4860.0
-0.0,0.0,0.0029869722882384896,0.01363893237655023,42.03014777262423,191.88303978639271,-4.1574267603314405,4860.0
-0.0,0.0,0.001288267474423704,0.013902620139281542,18.131433809849018,195.59258754284556,-4.157379250046488,4860.0
-0.0,0.0,-0.000429966161115787,0.013955558352251984,-6.041973401216346,196.3371437253955,-4.1573312190496505,4860.0
-0.0,0.0,-0.002141681947936137,0.013796944526115166,-30.123629065187217,194.1054314896237,-4.157283395723506,4860.0
-0.0,0.0,-0.0038209320195361405,0.013429183084793291,-53.74848167062743,188.93129102753974,-4.157236504146832,4860.0
-0.0,0.0,-0.005442260656563617,0.012857848916861425,-76.55840668580797,180.89316599875542,-4.157191253171898,4860.0
-0.0,0.0,-0.0069810901695726325,0.012091602865919435,-98.20763510922045,170.1129138641928,-4.157148325799699,4860.0
-0.0,0.0,-0.008414093471742412,0.011142060441031386,-118.36799459899791,156.75395818894214,-4.157108369006364,4860.0
-0.0,0.0,-0.009719547693735191,0.010023615737448324,-136.7338837539312,141.01881095118569,-4.157071984163967,4860.0
-0.0,0.0,-0.01087766348025232,0.00875322323679682,-153.02690416992945,123.14600243773342,-4.157039718186818,4860.0
-0.0,0.0,-0.011870884976488423,0.007350140794419942,-167.0000800878102,103.4064652794187,-4.157012055521395,4860.0
-0.0,0.0,-0.012684155956994818,0.005835637709920628,-178.44160170226053,82.09942744581525,-4.156989411084223,4860.0
-0.0,0.0,-0.01330514806270981,0.004232672306260452,-187.1780354227651,59.547876453669666,-4.1569721242379165,4860.0
-0.0,0.0,-0.013724447686315259,0.0025655439049859425,-193.07695245578512,36.09366353489631,-4.156960453880911,4860.0
-0.0,0.0,-0.013935698672927807,0.0008595244732833036,-196.04893589114977,12.092321960073164,-4.156954574711435,4860.0
-0.0,0.0,-0.013935698672927807,-0.0008595244732833001,-196.04893589114977,-12.092321960073155,-4.1569545747114365,4860.0
-0.0,0.0,-0.013724447686315259,-0.002565543904985939,-193.07695245578515,-36.09366353489628,-4.156960453880911,4860.0
-0.0,0.0,-0.01330514806270981,-0.004232672306260448,-187.1780354227651,-59.547876453669645,-4.156972124237916,4860.0
-0.0,0.0,-0.01268415595699482,-0.005835637709920624,-178.4416017022605,-82.09942744581522,-4.156989411084223,4860.0
-0.0,0.0,-0.011870884976488428,-0.007350140794419934,-167.00008008781032,-103.40646527941855,-4.157012055521395,4860.0
-0.0,0.0,-0.010877663480252322,-0.008753223236796817,-153.02690416992945,-123.14600243773339,-4.157039718186818,4860.0
-0.0,0.0,-0.009719547693735193,-0.01002361573744832,-136.7338837539312,-141.01881095118566,-4.157071984163965,4860.0
-0.0,0.0,-0.008414093471742415,-0.011142060441031384,-118.36799459899798,-156.75395818894208,-4.157108369006364,4860.0
-0.0,0.0,-0.006981090169572642,-0.012091602865919432,-98.20763510922056,-170.11291386419276,-4.1571483257997,4860.0
-0.0,0.0,-0.005442260656563617,-0.012857848916861425,-76.55840668580797,-180.89316599875548,-4.157191253171898,4860.0
-0.0,0.0,-0.0038209320195361465,-0.01342918308479329,-53.74848167062751,-188.93129102753974,-4.157236504146832,4860.0
-0.0,0.0,-0.0021416819479361466,-0.013796944526115164,-30.123629065187444,-194.10543148962364,-4.157283395723506,4860.0
-0.0,0.0,-0.00042996616111579046,-0.013955558352251984,-6.041973401216376,-196.3371437253955,-4.1573312190496505,4860.0
-0.0,0.0,0.0012882674744236974,-0.013902620139281544,18.131433809848954,-195.5925875428456,-4.157379250046491,4860.0
-0.0,0.0,0.0029869722882384896,-0.01363893237655023,42.03014777262424,-191.88303978639271,-4.15742676033144,4860.0
-0.0,0.0,0.00464039764691547,-0.013168492301752549,65.29188537067377,-185.26472398772472,-4.157473028276257,4860.0
-0.0,0.0,0.0062234793074261155,-0.012498431306882225,87.56401718720925,-175.8379586449267,-4.157517350032111,4860.0
-0.0,0.0,0.007712219365501684,-0.011638906833598918,108.50891331962745,-163.74563700653502,-4.157559050349197,4860.0
-0.0,0.0,0.009084050039399782,-0.01060294839676661,127.80906193211182,-149.17106137442678,-4.15759749301751,4860.0
-0.0,0.0,0.010318175774471324,-0.009406260070289779,145.17188292852703,-132.33516472976848,-4.157632090758147,4860.0
-0.0,0.0,0.011395888482571113,-0.008066982429360922,160.33416374399152,-113.49316178084102,-4.157662314399882,4860.0
-0.0,0.0,0.01230085113760421,-0.006605417557832054,173.06604997819417,-92.93068018914316,-4.157687701185478,4860.0
-0.0,0.0,0.013019345428188457,-0.005043721289318347,183.17453034015574,-70.95943061898863,-4.157707862064475,4860.0
-0.0,0.0,0.013540479713271334,-0.0034055673473449718,190.50636304057647,-47.9124812557416,-4.1577224878451355,4860.0
-0.0,0.0,0.013856354128306032,-0.0017157884758300394,194.95039923790267,-24.13920844221031,-4.157731354097165,4860.0
