ADC1,ADC2,X_TAN,Y_TAN,X_FP,Y_FP,Z_FP,WAVELENGTH
-0.0,0.0,0.002475589019373196,0.00652759177300887,34.559452333587735,91.1073068361648,-0.9776962763618232,6560.0
-0.0,0.0,0.0008414979403145742,0.006930359050174858,11.752001211591125,96.7287344694173,-0.9776605543617175,6560.0
-0.0,0.0,-0.0008414979403145718,0.006930359050174858,-11.737977828830147,96.72863081942477,-0.9776237843475775,6560.0
-0.0,0.0,-0.002475589019373194,0.006527591773008871,-34.54533261112458,91.10701963123759,-0.977588103241547,6560.0
-0.0,0.0,-0.003965807863025802,0.005745464588826299,-55.344590829426885,80.19062418963232,-0.9775555811883546,6560.0
-0.0,0.0,-0.0052255483688044045,0.004629431886655193,-72.92698978577972,64.6138757622539,-0.9775281020560195,6560.0
-0.0,0.0,-0.006181598997483579,0.0032443534305319184,-86.27072194183677,45.28204046566161,-0.9775072553745963,6560.0
-0.0,0.0,-0.0067783975616271305,0.0016707249457710248,-94.60031463510724,23.318608009354342,-0.9774942456647808,6560.0
-0.0,0.0,-0.0069812602979615525,8.549578077913113e-19,-97.43169394651927,5.682226142984208e-16,-0.9774898240357753,6560.0
-0.0,0.0,-0.006778397561627132,-0.00167072494577102,-94.60031463510725,-23.31860800935426,-0.9774942456647813,6560.0
-0.0,0.0,-0.00618159899748358,-0.0032443534305319167,-86.27072194183681,-45.2820404656616,-0.9775072553745962,6560.0
-0.0,0.0,-0.005225548368804407,-0.004629431886655189,-72.92698978577978,-64.6138757622538,-0.9775281020560187,6560.0
-0.0,0.0,-0.003965807863025804,-0.005745464588826298,-55.34459082942691,-80.19062418963232,-0.9775555811883544,6560.0
-0.0,0.0,-0.002475589019373197,-0.00652759177300887,-34.54533261112458,-91.1070196312376,-0.977588103241547,6560.0
-0.0,0.0,-0.0008414979403145766,-0.006930359050174858,-11.737977828830175,-96.72863081942478,-0.9776237843475778,6560.0
-0.0,0.0,0.0008414979403145679,-0.006930359050174859,11.7520012115911,-96.7287344694173,-0.9776605543617177,6560.0
-0.0,0.0,0.0024755890193731947,-0.006527591773008871,34.559452333587764,-91.10730683616478,-0.9776962763618232,6560.0
-0.0,0.0,0.003965807863025801,-0.005745464588826299,55.35888116089717,-80.19102915412236,-0.9777288708298264,6560.0
-0.0,0.0,0.005225548368804404,-0.004629431886655193,72.94148591094391,-64.61430571369934,-0.9777564373026619,6560.0
-0.0,0.0,0.006181598997483578,-0.003244353430531922,86.28541190048765,-45.28239690741206,-0.9777773662401825,6560.0
-0.0,0.0,0.00677839756162713,-0.0016707249457710287,94.61514206222854,-23.318809285073982,-0.977790434281825,6560.0
-0.0,0.0,0.008726535498373935,0.0,121.98798469906527,2.0651469952104845e-20,-1.5500490564157845,6560.0
-0.0,0.0,0.008558857565721424,0.0017024626204629452,119.64414228570543,23.797296764844525,-1.5500451644332283,6560.0
-0.0,0.0,0.00806226753668086,0.0033395005571735365,112.70269053976571,46.680061969300674,-1.550033639344426,6560.0
-0.0,0.0,0.007255849087577374,0.0048482033602854375,101.43039394335753,67.76891124410638,-1.5500149277316808,6560.0
-0.0,0.0,0.006170592427165338,0.006170592427165337,86.26045307725214,86.2534035704972,-1.5499897541781062,6560.0
-0.0,0.0,0.004848203360285438,0.007255849087577374,67.77585505134492,101.42318734845037,-1.5499590925828595,6560.0
-0.0,0.0,0.0033395005571735374,0.00806226753668086,46.686967381415926,112.69529925369531,-1.5499241277443616,6560.0
-0.0,0.0,0.0017024626204629459,0.008558857565721424,23.804236711640375,119.6365667369194,-1.5498862088389507,6560.0
-0.0,0.0,5.343461882864696e-19,0.008726535498373935,0.0070418992334527215,121.9802533201832,-1.5498467967343565,6560.0
-0.0,0.0,-0.0017024626204629446,0.008558857565721424,-23.79010129034079,119.63630721776678,-1.5498074072912609,6560.0
-0.0,0.0,-0.003339500557173536,0.00806226753668086,-46.67268495080233,112.69481972502535,-1.5497695529173658,6560.0
-0.0,0.0,-0.004848203360285435,0.007255849087577376,-67.76135260595422,101.42256081443466,-1.5497346846488567,6560.0
-0.0,0.0,-0.006170592427165337,0.006170592427165338,-86.24569110705977,86.25272541545746,-1.5497041369529672,6560.0
-0.0,0.0,-0.007255849087577375,0.0048482033602854375,-101.4153724487137,67.76828471100032,-1.5496790772849882,6560.0
-0.0,0.0,-0.00806226753668086,0.003339500557173538,-112.68744903119014,46.67958244191713,-1.549660462209017,6560.0
-0.0,0.0,-0.008558857565721424,0.0017024626204629482,-119.62875376866135,23.797037246601537,-1.5496490016185172,6560.0
-0.0,0.0,-0.008726535498373935,1.0686923765729392e-18,-121.9725445595387,7.113450453677395e-16,-1.5496451322837093,6560.0
-0.0,0.0,-0.008558857565721424,-0.001702462620462946,-119.62875376866135,-23.79703724660154,-1.5496490016185172,6560.0
-0.0,0.0,-0.008062267536680861,-0.0033395005571735356,-112.6874490311902,-46.67958244191713,-1.5496604622090178,6560.0
-0.0,0.0,-0.007255849087577376,-0.004848203360285435,-101.4153724487137,-67.7682847110003,-1.5496790772849882,6560.0
-0.0,0.0,-0.006170592427165339,-0.006170592427165337,-86.24569110705977,-86.25272541545743,-1.5497041369529678,6560.0
-0.0,0.0,-0.0048482033602854375,-0.007255849087577374,-67.76135260595422,-101.42256081443466,-1.549734684648857,6560.0
-0.0,0.0,-0.0033395005571735417,-0.008062267536680857,-46.67268495080247,-112.69481972502531,-1.549769552917367,6560.0
-0.0,0.0,-0.0017024626204629487,-0.008558857565721422,-23.7901012903408,-119.63630721776674,-1.5498074072912602,6560.0
-0.0,0.0,-1.6030385648594086e-18,-0.008726535498373935,0.007041899233449927,-121.98025332018317,-1.5498467967343565,6560.0
-0.0,0.0,0.0017024626204629456,-0.008558857565721424,23.80423671164037,-119.63656673691942,-1.5498862088389505,6560.0
-0.0,0.0,0.0033395005571735387,-0.00806226753668086,46.68696738141601,-112.69529925369537,-1.549924127744363,6560.0
-0.0,0.0,0.004848203360285434,-0.007255849087577376,67.7758550513449,-101.42318734845036,-1.5499590925828592,6560.0
-0.0,0.0,0.006170592427165336,-0.006170592427165339,86.26045307725211,-86.25340357049718,-1.5499897541781056,6560.0
-0.0,0.0,0.007255849087577374,-0.0048482033602854375,101.43039394335752,-67.76891124410639,-1.5500149277316808,6560.0
-0.0,0.0,0.008062267536680857,-0.003339500557173542,112.70269053976565,-46.68006196930079,-1.5500336393444267,6560.0
-0.0,0.0,0.008558857565721422,-0.0017024626204629493,119.64414228570541,-23.79729676484452,-1.550045164433227,6560.0
-0.0,0.0,0.010471784116245794,0.0,146.6509932373332,1.342345546886815e-19,-2.2671280084842973,6560.0
-0.0,0.0,0.010328962629852126,0.0017235990161217735,144.6509482702844,24.13678970496819,-2.267124476451823,6560.0
-0.0,0.0,0.009904393968512115,0.0034001827441710445,138.70537153834758,47.615177797787524,-2.2671139776777736,6560.0
-0.0,0.0,0.009209659258539218,0.0049840183505742205,128.97644911004272,69.79472354808792,-2.2670968013715727,6560.0
-0.0,0.0,0.00826370905178327,0.006431902928739905,115.7295702622106,90.07041791030248,-2.2670734204331073,6560.0
-0.0,0.0,0.007092346403976424,0.007704341961729139,99.3260873051781,107.88918755399015,-2.267044478079015,6560.0
-0.0,0.0,0.005727523034636324,0.008766626629722976,80.21345753140069,122.76498183016375,-2.2670107697066633,6560.0
-0.0,0.0,0.0042064677674495754,0.009589780576148002,58.9130363314436,134.2920310791265,-2.266973220554622,6560.0
-0.0,0.0,0.0025706710250098827,0.010151350307147929,36.00585460329734,142.15591461596338,-2.266932859838706,6560.0
-0.0,0.0,0.0008647530782471443,0.010436017664364113,12.116768559525498,146.14213652688858,-2.2668907921374704,6560.0
-0.0,0.0,-0.000864753078247143,0.010436017664364113,-12.102585587501355,146.1419754364342,-2.2668481668666574,6560.0
-0.0,0.0,-0.0025706710250098814,0.010151350307147929,-35.99156701709559,142.15544880136883,-2.26680614671867,6560.0
-0.0,0.0,-0.004206467767449573,0.009589780576148002,-58.89855085358977,134.29131101893628,-2.2667658759505565,6560.0
-0.0,0.0,-0.005727523034636321,0.008766626629722976,-80.19870232926336,122.7640855544364,-2.2667284493848507,6560.0
-0.0,0.0,-0.007092346403976421,0.007704341961729141,-99.31101977513732,107.8882121883772,-2.2666948829449654,6560.0
-0.0,0.0,-0.008263709051783268,0.006431902928739906,-115.71418164632628,90.0694691508634,-2.266666086484572,6560.0
-0.0,0.0,-0.009209659258539216,0.004984018350574222,-128.96076544497242,69.79390420745615,-2.266642839592701,6560.0
-0.0,0.0,-0.009904393968512115,0.0034001827441710463,-138.68945083374572,47.61457666389878,-2.266625770966602,6560.0
-0.0,0.0,-0.010328962629852126,0.001723599016121775,-144.63487422249767,24.136471919651456,-2.2666153418463746,6560.0
-0.0,0.0,-0.010471784116245794,1.2824236899322507e-18,-146.63486615963757,8.551954407528698e-16,-2.266611833900921,6560.0
-0.0,0.0,-0.010328962629852128,-0.0017235990161217722,-144.6348742224977,-24.136471919651434,-2.266615341846376,6560.0
-0.0,0.0,-0.009904393968512115,-0.003400182744171044,-138.6894508337457,-47.61457666389872,-2.266625770966601,6560.0
-0.0,0.0,-0.009209659258539218,-0.0049840183505742205,-128.96076544497245,-69.79390420745607,-2.2666428395927007,6560.0
-0.0,0.0,-0.00826370905178327,-0.006431902928739905,-115.7141816463263,-90.06946915086338,-2.2666660864845722,6560.0
-0.0,0.0,-0.007092346403976427,-0.0077043419617291355,-99.31101977513742,-107.88821218837714,-2.266694882944966,6560.0
-0.0,0.0,-0.005727523034636323,-0.008766626629722976,-80.1987023292634,-122.76408555443643,-2.266728449384852,6560.0
-0.0,0.0,-0.004206467767449579,-0.009589780576148,-58.89855085358989,-134.29131101893626,-2.266765875950558,6560.0
-0.0,0.0,-0.0025706710250098814,-0.010151350307147929,-35.99156701709559,-142.15544880136883,-2.26680614671867,6560.0
-0.0,0.0,-0.000864753078247148,-0.010436017664364113,-12.102585587501451,-146.14197543643417,-2.2668481668666565,6560.0
-0.0,0.0,0.0008647530782471441,-0.010436017664364113,12.116768559525473,-146.14213652688858,-2.2668907921374704,6560.0
-0.0,0.0,0.002570671025009878,-0.010151350307147929,36.005854603297315,-142.15591461596335,-2.266932859838706,6560.0
-0.0,0.0,0.0042064677674495754,-0.009589780576148002,58.9130363314436,-134.29203107912647,-2.266973220554622,6560.0
-0.0,0.0,0.00572752303463632,-0.008766626629722978,80.21345753140064,-122.76498183016376,-2.267010769706662,6560.0
-0.0,0.0,0.007092346403976418,-0.007704341961729144,99.32608730517798,-107.8891875539902,-2.2670444780790127,6560.0
-0.0,0.0,0.008263709051783266,-0.006431902928739907,115.72957026221056,-90.07041791030248,-2.267073420433105,6560.0
-0.0,0.0,0.009209659258539215,-0.004984018350574227,128.9764491100427,-69.79472354808802,-2.267096801371573,6560.0
-0.0,0.0,0.009904393968512115,-0.0034001827441710476,138.70537153834752,-47.61517779778761,-2.2671139776777736,6560.0
-0.0,0.0,0.010328962629852124,-0.0017235990161217807,144.6509482702843,-24.13678970496831,-2.2671244764518215,6560.0
-0.0,0.0,0.01221700083524717,0.0,171.46059046705517,-2.5814337440131057e-20,-3.135033751862718,6560.0
-0.0,0.0,0.012092649382204914,0.0017386604980527906,169.71542800765602,24.40036697517308,-3.1350304674147487,6560.0
-0.0,0.0,0.011722126460062106,0.0034419268822480672,164.5154687500112,48.30400141177764,-3.135020681704568,6560.0
-0.0,0.0,0.011112974847013702,0.00507512556081826,155.9665736718438,71.22428374193252,-3.1350045961941038,6560.0
-0.0,0.0,0.010277595113253173,0.0066050093184237485,144.24278119319467,92.69461439252069,-3.134982541889975,6560.0
-0.0,0.0,0.009232993181123667,0.008000434133580123,129.58276364060876,112.27791311474287,-3.1349549723176287,6560.0
-0.0,0.0,0.008000434133580123,0.009232993181123667,112.28496777679634,129.57551718262616,-3.134922453919223,6560.0
-0.0,0.0,0.006605009318423749,0.010277595113253173,92.70153838503873,144.2352972778713,-3.134885654100516,6560.0
-0.0,0.0,0.0050751255608182605,0.0111129748470137,71.23114867999513,155.95882582401404,-3.1348453272042187,6560.0
-0.0,0.0,0.0034419268822480685,0.011722126460062106,48.31088357330217,164.5074518438811,-3.1348022987311412,6560.0
-0.0,0.0,0.0017386604980527901,0.012092649382204914,24.407341100138243,169.7071586958577,-3.134757448164765,6560.0
-0.0,0.0,7.480755484032994e-19,0.01221700083524717,0.007133219622289535,171.4521058411956,-3.1347116907792065,6560.0
-0.0,0.0,-0.0017386604980527888,0.012092649382204914,-24.393020585508413,169.70678260009868,-3.134665958824653,6560.0
-0.0,0.0,-0.0034419268822480672,0.011722126460062106,-48.296405213445084,164.50673012163747,-3.1346211824882975,6560.0
-0.0,0.0,-0.00507512556081826,0.011112974847013702,-71.2164214929171,155.957816945322,-3.134578271023203,6560.0
-0.0,0.0,-0.006605009318423749,0.010277595113253173,-92.68649154746709,144.2340829765098,-3.1345380944238808,6560.0
-0.0,0.0,-0.008000434133580122,0.009232993181123667,-112.26955636184253,129.57419583439741,-3.134501466006124,6560.0
-0.0,0.0,-0.009232993181123665,0.008000434133580125,-129.56697225739669,112.27659176754543,-3.1344691262215076,6560.0
-0.0,0.0,-0.010277595113253173,0.006605009318423751,-144.2266252336181,92.69340009392556,-3.1344417280055628,6560.0
-0.0,0.0,-0.011112974847013702,0.00507512556081826,-155.95009806348588,71.22327486686353,-3.134419823923431,6560.0
-0.0,0.0,-0.011722126460062106,0.0034419268822480672,-164.49874431629573,48.30327969286365,-3.134403855339343,6560.0
-0.0,0.0,-0.012092649382204914,0.001738660498052791,-169.69854573013583,24.399990881392995,-3.13439414379689,6560.0
-0.0,0.0,-0.01221700083524717,1.4961510968065989e-18,-171.44365411468019,9.998667320685962e-16,-3.1343908847567095,6560.0
-0.0,0.0,-0.012092649382204914,-0.001738660498052788,-169.69854573013586,-24.39999088139292,-3.1343941437968885,6560.0
-0.0,0.0,-0.011722126460062108,-0.0034419268822480638,-164.49874431629573,-48.303279692863626,-3.134403855339346,6560.0
-0.0,0.0,-0.0111129748470137,-0.005075125560818261,-155.95009806348583,-71.22327486686356,-3.1344198239234293,6560.0
-0.0,0.0,-0.010277595113253173,-0.0066050093184237485,-144.2266252336181,-92.69340009392556,-3.1344417280055628,6560.0
-0.0,0.0,-0.009232993181123668,-0.008000434133580122,-129.56697225739666,-112.27659176754543,-3.1344691262215085,6560.0
-0.0,0.0,-0.008000434133580125,-0.009232993181123665,-112.2695563618425,-129.5741958343974,-3.134501466006124,6560.0
-0.0,0.0,-0.006605009318423747,-0.010277595113253173,-92.68649154746697,-144.2340829765098,-3.134538094423879,6560.0
-0.0,0.0,-0.00507512556081826,-0.011112974847013702,-71.21642149291709,-155.957816945322,-3.134578271023203,6560.0
-0.0,0.0,-0.003441926882248068,-0.011722126460062106,-48.2964052134451,-164.50673012163747,-3.134621182488299,6560.0
-0.0,0.0,-0.0017386604980527917,-0.012092649382204914,-24.393020585508495,-169.70678260009862,-3.134665958824653,6560.0
-0.0,0.0,-2.244226645209898e-18,-0.01221700083524717,0.007133219622285487,-171.4521058411956,-3.134711690779206,6560.0
-0.0,0.0,0.0017386604980527871,-0.012092649382204914,24.407341100138172,-169.7071586958577,-3.134757448164764,6560.0
-0.0,0.0,0.0034419268822480633,-0.011722126460062108,48.31088357330215,-164.50745184388117,-3.134802298731143,6560.0
-0.0,0.0,0.005075125560818256,-0.011112974847013703,71.23114867999504,-155.95882582401413,-3.1348453272042187,6560.0
-0.0,0.0,0.006605009318423743,-0.010277595113253176,92.70153838503863,-144.23529727787133,-3.134885654100515,6560.0
-0.0,0.0,0.008000434133580125,-0.009232993181123665,112.28496777679638,-129.57551718262616,-3.1349224539192244,6560.0
-0.0,0.0,0.009232993181123668,-0.00800043413358012,129.58276364060876,-112.2779131147429,-3.1349549723176287,6560.0
-0.0,0.0,0.010277595113253173,-0.006605009318423747,144.2427811931947,-92.69461439252062,-3.1349825418899733,6560.0
-0.0,0.0,0.0111129748470137,-0.0050751255608182605,155.96657367184375,-71.22428374193257,-3.135004596194101,6560.0
-0.0,0.0,0.011722126460062106,-0.0034419268822480685,164.5154687500112,-48.304001411777655,-3.135020681704568,6560.0
-0.0,0.0,0.012092649382204914,-0.0017386604980527925,169.71542800765602,-24.400366975173082,-3.1350304674147496,6560.0
-0.0,0.0,0.013962180339145272,0.0,196.44220119738003,5.1628674880262113e-20,-4.157863108480253,6560.0
-0.0,0.0,0.013856354128306032,0.001715788475830041,194.95331072842944,24.139559519752073,-4.157860122818574,6560.0
-0.0,0.0,0.013540479713271334,0.003405567347344966,190.5092105814019,47.913178261265365,-4.15785121167237,6560.0
-0.0,0.0,0.013019345428188457,0.005043721289318346,183.1772723057729,70.96046332097262,-4.1578365118283855,6560.0
-0.0,0.0,0.012300851137604214,0.006605417557832046,173.06864624297182,92.93203340891134,-4.157816248845039,6560.0
-0.0,0.0,0.011395888482571115,0.008066982429360919,160.33657625889117,113.49481559377871,-4.157790733469042,6560.0
-0.0,0.0,0.010318175774471323,0.00940626007028978,145.17407627436938,132.33709473165314,-4.157760356708683,6560.0
-0.0,0.0,0.009084050039399787,0.010602948396766605,127.81100384242612,149.17323901101457,-4.157725583651774,6560.0
-0.0,0.0,0.0077122193655016855,0.011638906833598917,108.51057516600308,163.74802996386282,-4.157686946137001,6560.0
-0.0,0.0,0.006223479307426123,0.012498431306882222,87.56537442001051,175.84053129699538,-4.157645034406611,6560.0
-0.0,0.0,0.004640397646915473,0.013168492301752547,65.29291790801217,185.26743789733735,-4.1576004878843715,6560.0
-0.0,0.0,0.0029869722882384896,0.01363893237655023,42.03084033065839,191.88585425392577,-4.157553985235002,6560.0
-0.0,0.0,0.001288267474423704,0.013902620139281542,18.13177616782312,195.59546019667874,-4.157506233871145,6560.0
-0.0,0.0,-0.000429966161115787,0.013955558352251984,-6.041986207243313,196.34003114664333,-4.1574579590793475,6560.0
-0.0,0.0,-0.002141681947936137,0.013796944526115166,-30.123996625213074,194.10828986274504,-4.157409892939238,6560.0
-0.0,0.0,-0.0038209320195361405,0.013429183084793291,-53.74919816448921,188.93407680740248,-4.157362763209191,6560.0
-0.0,0.0,-0.005442260656563617,0.012857848916861425,-76.55946093098585,180.8958365838526,-4.1573172823478854,6560.0
-0.0,0.0,-0.0069810901695726325,0.012091602865919435,-98.2090106943717,170.1154282649966,-4.15727413683504,6560.0
-0.0,0.0,-0.008414093471742412,0.011142060441031386,-118.36967010335623,156.75627767988817,-4.157233976945423,6560.0
-0.0,0.0,-0.009719547693735191,0.010023615737448324,-136.73583305100342,141.02089969454897,-4.1571974071201785,6560.0
-0.0,0.0,-0.01087766348025232,0.00875322323679682,-153.02909681213646,123.14782806771234,-4.157164977067155,6560.0
-0.0,0.0,-0.011870884976488423,0.007350140794419942,-167.0024817669138,103.40799943511554,-4.157137173709195,6560.0
-0.0,0.0,-0.012684155956994818,0.005835637709920628,-178.44417477865122,82.10064624248704,-4.157114414085154,6560.0
-0.0,0.0,-0.01330514806270981,0.004232672306260452,-187.18073951502302,59.54876088262613,-4.157097039294468,6560.0
-0.0,0.0,-0.013724447686315259,0.0025655439049859425,-193.07974508042804,36.09419978371626,-4.157085309561152,6560.0
-0.0,0.0,-0.013935698672927807,0.0008595244732833036,-196.05177314120894,12.092501646365452,-4.157079400478171,6560.0
-0.0,0.0,-0.013935698672927807,-0.0008595244732833001,-196.05177314120888,-12.092501646365438,-4.157079400478171,6560.0
-0.0,0.0,-0.013724447686315259,-0.002565543904985939,-193.07974508042807,-36.09419978371625,-4.157085309561153,6560.0
-0.0,0.0,-0.01330514806270981,-0.004232672306260448,-187.18073951502302,-59.54876088262612,-4.157097039294469,6560.0
-0.0,0.0,-0.01268415595699482,-0.005835637709920624,-178.44417477865125,-82.10064624248704,-4.1571144140851555,6560.0
-0.0,0.0,-0.011870884976488428,-0.007350140794419934,-167.0024817669139,-103.40799943511543,-4.157137173709194,6560.0
-0.0,0.0,-0.010877663480252322,-0.008753223236796817,-153.0290968121364,-123.14782806771234,-4.157164977067154,6560.0
-0.0,0.0,-0.009719547693735193,-0.01002361573744832,-136.73583305100345,-141.02089969454886,-4.157197407120176,6560.0
-0.0,0.0,-0.008414093471742415,-0.011142060441031384,-118.36967010335634,-156.75627767988817,-4.157233976945425,6560.0
-0.0,0.0,-0.006981090169572642,-0.012091602865919432,-98.2090106943718,-170.11542826499652,-4.15727413683504,6560.0
-0.0,0.0,-0.005442260656563617,-0.012857848916861425,-76.55946093098585,-180.89583658385263,-4.1573172823478854,6560.0
-0.0,0.0,-0.0038209320195361465,-0.01342918308479329,-53.74919816448931,-188.93407680740248,-4.157362763209192,6560.0
-0.0,0.0,-0.0021416819479361466,-0.013796944526115164,-30.123996625213284,-194.108289862745,-4.157409892939238,6560.0
-0.0,0.0,-0.00042996616111579046,-0.013955558352251984,-6.0419862072433475,-196.34003114664333,-4.157457959079349,6560.0
-0.0,0.0,0.0012882674744236974,-0.013902620139281544,18.131776167823052,-195.59546019667877,-4.157506233871146,6560.0
-0.0,0.0,0.0029869722882384896,-0.01363893237655023,42.03084033065839,-191.8858542539258,-4.157553985235002,6560.0
-0.0,0.0,0.00464039764691547,-0.013168492301752549,65.29291790801213,-185.26743789733737,-4.157600487884371,6560.0
-0.0,0.0,0.0062234793074261155,-0.012498431306882225,87.56537442001044,-175.84053129699547,-4.157645034406611,6560.0
-0.0,0.0,0.007712219365501684,-0.011638906833598918,108.51057516600301,-163.74802996386285,-4.157686946137,6560.0
-0.0,0.0,0.009084050039399782,-0.01060294839676661,127.81100384242598,-149.17323901101472,-4.157725583651775,6560.0
-0.0,0.0,0.010318175774471324,-0.009406260070289779,145.1740762743694,-132.33709473165308,-4.157760356708683,6560.0
-0.0,0.0,0.011395888482571113,-0.008066982429360922,160.3365762588912,-113.4948155937788,-4.157790733469043,6560.0
-0.0,0.0,0.01230085113760421,-0.006605417557832054,173.0686462429717,-92.93203340891151,-4.157816248845041,6560.0
-0.0,0.0,0.013019345428188457,-0.005043721289318347,183.1772723057729,-70.96046332097265,-4.157836511828386,6560.0
-0.0,0.0,0.013540479713271334,-0.0034055673473449718,190.50921058140193,-47.91317826126547,-4.15785121167237,6560.0
-0.0,0.0,0.013856354128306032,-0.0017157884758300394,194.95331072842947,-24.139559519752066,-4.157860122818573,6560.0
