  672  ,   rays      DESI-ADC-2.RAY    672 rays = 8 wavels, 84 pupil locations
 X0        , Y0        , Z0    ,U0east ,V0south ,@wave , Xgoal  ,  Ygoal ,XfEast ,YfSouth ,notes ,
 1795.595  , 583.424   , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak 8,
 1635.056  , 944.000   , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.012, -0.0109, OK26 ,
 1403.057  , 1263.319  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.009, -0.0145, OK26 ,
 1109.739  , 1527.424  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.006, -0.0174, OK26 ,
 767.919   , 1724.774  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak26,
 392.537   , 1846.743  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1888.000  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak22,
 -392.537  , 1846.743  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.011, -0.0202, OK26 ,
 -767.919  , 1724.774  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.015, -0.0186, OK26 ,
 -1109.739 , 1527.424  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.019, -0.0163, OK26 ,
 -1403.057 , 1263.319  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.022, -0.0134, OK26 ,
 -1635.056 , 944.000   , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.024, -0.0099, OK26 ,
 -1795.595 , 583.424   , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , 197.350   , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , -197.350  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.027,  0.0021, OK26 ,
 -1795.595 , -583.424  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.026,  0.0061, OK26 ,
 -1635.056 , -944.000  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.024,  0.0099, OK26 ,
 -1403.057 , -1263.319 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.022,  0.0134, OK26 ,
 -1109.739 , -1527.424 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.019,  0.0163, OK26 ,
 -767.919  , -1724.774 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.015,  0.0186, OK26 ,
 -392.537  , -1846.743 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,  0.011,  0.0202, OK26 ,
 -0.000    , -1888.000 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak22,
 392.537   , -1846.743 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak 8,
 767.919   , -1724.774 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001,       ,        , bak26,
 1109.739  , -1527.424 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.006,  0.0174, OK26 ,
 1403.057  , -1263.319 , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.009,  0.0145, OK26 ,
 1635.056  , -944.000  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.012,  0.0109, OK26 ,
 1795.595  , -583.424  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.014,  0.0068, OK26 ,
 1877.657  , -197.350  , 11000 ,0.     ,0       ,g     ,  0.0070,  0.0001, -0.015,  0.0023, OK26 ,
 755       , 0         , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.012,  0.0000, OK26 ,
 654.022   , 377.600   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.012,  0.0025, OK26 ,
 377.600   , 654.022   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.010,  0.0043, OK26 ,
 0.000     , 755.200   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 -377.600  , 654.022   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.005,  0.0045, OK26 ,
 -654.022  , 377.600   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.003,  0.0026, OK26 ,
 -755.200  , 0.000     , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.002,  0.0000, OK26 ,
 -654.022  , -377.600  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.003, -0.0026, OK26 ,
 -377.600  , -654.022  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.005, -0.0045, OK26 ,
 -0.000    , -755.200  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 377.600   , -654.022  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.010, -0.0043, OK26 ,
 654.022   , -377.600  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.012, -0.0025, OK26 ,
 1115.590  , 196.709   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 981.034   , 566.400   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.016,  0.0051, OK26 ,
 728.150   , 867.775   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.014,  0.0078, OK26 ,
 387.440   , 1064.484  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 0.000     , 1132.800  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 -387.440  , 1064.484  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.004,  0.0100, OK26 ,
 -728.150  , 867.775   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.000,  0.0082, OK26 ,
 -981.034  , 566.400   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.002,  0.0054, OK26 ,
 -1115.590 , 196.709   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 -1115.590 , -196.709  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.003, -0.0019, OK26 ,
 -981.034  , -566.400  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.002, -0.0054, OK26 ,
 -728.150  , -867.775  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.000, -0.0082, OK26 ,
 -387.440  , -1064.484 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.004, -0.0100, OK26 ,
 -0.000    , -1132.800 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 387.440   , -1064.484 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 728.150   , -867.775  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.014, -0.0078, OK26 ,
 981.034   , -566.400  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.016, -0.0051, OK26 ,
 1115.590  , -196.709  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.017, -0.0018, OK26 ,
 1510.400  , 0.000     , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.015,  0.0000, OK26 ,
 1458.934  , 390.920   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 1308.045  , 755.200   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.014,  0.0040, OK26 ,
 1068.014  , 1068.014  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.013,  0.0058, OK26 ,
 755.200   , 1308.045  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.011,  0.0072, OK26 ,
 390.920   , 1458.934  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1510.400  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 -390.920  , 1458.934  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.005,  0.0086, OK26 ,
 -755.200  , 1308.045  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.003,  0.0079, OK26 ,
 -1068.014 , 1068.014  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.001,  0.0065, OK26 ,
 -1308.045 , 755.200   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.001,  0.0047, OK26 ,
 -1458.934 , 390.920   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 -1510.400 , 0.000     , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.002,  0.0000, OK26 ,
 -1458.934 , -390.920  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.002, -0.0024, OK26 ,
 -1308.045 , -755.200  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.001, -0.0047, OK26 ,
 -1068.014 , -1068.014 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.001, -0.0065, OK26 ,
 -755.200  , -1308.045 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.003, -0.0079, OK26 ,
 -390.920  , -1458.934 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.005, -0.0086, OK26 ,
 -0.000    , -1510.400 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 390.920   , -1458.934 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 755.200   , -1308.045 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.011, -0.0072, OK26 ,
 1068.014  , -1068.014 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.013, -0.0058, OK26 ,
 1308.045  , -755.200  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.014, -0.0040, OK26 ,
 1458.934  , -390.920  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.015, -0.0021, OK26 ,
 1877.657  , 197.350   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 1795.595  , 583.424   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 1635.056  , 944.000   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.007, -0.0080, OK26 ,
 1403.057  , 1263.319  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.005, -0.0106, OK26 ,
 1109.739  , 1527.424  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.002, -0.0127, OK26 ,
 767.919   , 1724.774  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak26,
 392.537   , 1846.743  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1888.000  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 -392.537  , 1846.743  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.010, -0.0144, OK26 ,
 -767.919  , 1724.774  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.013, -0.0132, OK26 ,
 -1109.739 , 1527.424  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.015, -0.0115, OK26 ,
 -1403.057 , 1263.319  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.017, -0.0094, OK26 ,
 -1635.056 , 944.000   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.019, -0.0070, OK26 ,
 -1795.595 , 583.424   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , 197.350   , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , -197.350  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.021,  0.0014, OK26 ,
 -1795.595 , -583.424  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.020,  0.0043, OK26 ,
 -1635.056 , -944.000  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.019,  0.0070, OK26 ,
 -1403.057 , -1263.319 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.017,  0.0094, OK26 ,
 -1109.739 , -1527.424 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.015,  0.0115, OK26 ,
 -767.919  , -1724.774 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.013,  0.0132, OK26 ,
 -392.537  , -1846.743 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,  0.010,  0.0144, OK26 ,
 -0.000    , -1888.000 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak22,
 392.537   , -1846.743 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak 8,
 767.919   , -1724.774 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001,       ,        , bak26,
 1109.739  , -1527.424 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.002,  0.0127, OK26 ,
 1403.057  , -1263.319 , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.005,  0.0106, OK26 ,
 1635.056  , -944.000  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.007,  0.0080, OK26 ,
 1795.595  , -583.424  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.008,  0.0050, OK26 ,
 1877.657  , -197.350  , 11000 ,0.     ,0       ,F     ,  0.0070,  0.0001, -0.009,  0.0017, OK26 ,
 755       , 0         , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.015,  0.0000, OK26 ,
 654.022   , 377.600   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.014,  0.0037, OK26 ,
 377.600   , 654.022   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.011,  0.0064, OK26 ,
 0.000     , 755.200   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 -377.600  , 654.022   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.004,  0.0066, OK26 ,
 -654.022  , 377.600   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.001,  0.0038, OK26 ,
 -755.200  , 0.000     , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.000,  0.0000, OK26 ,
 -654.022  , -377.600  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.001, -0.0038, OK26 ,
 -377.600  , -654.022  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.004, -0.0066, OK26 ,
 -0.000    , -755.200  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 377.600   , -654.022  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.011, -0.0064, OK26 ,
 654.022   , -377.600  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.014, -0.0037, OK26 ,
 1115.590  , 196.709   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 981.034   , 566.400   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.019,  0.0067, OK26 ,
 728.150   , 867.775   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.016,  0.0103, OK26 ,
 387.440   , 1064.484  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 0.000     , 1132.800  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 -387.440  , 1064.484  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.003,  0.0130, OK26 ,
 -728.150  , 867.775   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.002,  0.0107, OK26 ,
 -981.034  , 566.400   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.005,  0.0070, OK26 ,
 -1115.590 , 196.709   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 -1115.590 , -196.709  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.006, -0.0024, OK26 ,
 -981.034  , -566.400  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.005, -0.0070, OK26 ,
 -728.150  , -867.775  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.002, -0.0107, OK26 ,
 -387.440  , -1064.484 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.003, -0.0130, OK26 ,
 -0.000    , -1132.800 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 387.440   , -1064.484 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 728.150   , -867.775  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.016, -0.0103, OK26 ,
 981.034   , -566.400  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.019, -0.0067, OK26 ,
 1115.590  , -196.709  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.021, -0.0023, OK26 ,
 1510.400  , 0.000     , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.019,  0.0000, OK26 ,
 1458.934  , 390.920   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 1308.045  , 755.200   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.017,  0.0057, OK26 ,
 1068.014  , 1068.014  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.015,  0.0082, OK26 ,
 755.200   , 1308.045  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.013,  0.0101, OK26 ,
 390.920   , 1458.934  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1510.400  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 -390.920  , 1458.934  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.004,  0.0119, OK26 ,
 -755.200  , 1308.045  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.001,  0.0108, OK26 ,
 -1068.014 , 1068.014  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.002,  0.0089, OK26 ,
 -1308.045 , 755.200   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.004,  0.0064, OK26 ,
 -1458.934 , 390.920   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 -1510.400 , 0.000     , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.006,  0.0000, OK26 ,
 -1458.934 , -390.920  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.005, -0.0033, OK26 ,
 -1308.045 , -755.200  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.004, -0.0064, OK26 ,
 -1068.014 , -1068.014 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.002, -0.0089, OK26 ,
 -755.200  , -1308.045 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.001, -0.0108, OK26 ,
 -390.920  , -1458.934 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.004, -0.0119, OK26 ,
 -0.000    , -1510.400 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 390.920   , -1458.934 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 755.200   , -1308.045 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.013, -0.0101, OK26 ,
 1068.014  , -1068.014 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.015, -0.0082, OK26 ,
 1308.045  , -755.200  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.017, -0.0057, OK26 ,
 1458.934  , -390.920  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.018, -0.0029, OK26 ,
 1877.657  , 197.350   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 1795.595  , 583.424   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 1635.056  , 944.000   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.004, -0.0065, OK26 ,
 1403.057  , 1263.319  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.002, -0.0086, OK26 ,
 1109.739  , 1527.424  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.000, -0.0102, OK26 ,
 767.919   , 1724.774  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak26,
 392.537   , 1846.743  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1888.000  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 -392.537  , 1846.743  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.010, -0.0115, OK26 ,
 -767.919  , 1724.774  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.012, -0.0105, OK26 ,
 -1109.739 , 1527.424  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.014, -0.0091, OK26 ,
 -1403.057 , 1263.319  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.015, -0.0074, OK26 ,
 -1635.056 , 944.000   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.017, -0.0055, OK26 ,
 -1795.595 , 583.424   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , 197.350   , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , -197.350  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.018,  0.0011, OK26 ,
 -1795.595 , -583.424  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.017,  0.0034, OK26 ,
 -1635.056 , -944.000  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.017,  0.0055, OK26 ,
 -1403.057 , -1263.319 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.015,  0.0074, OK26 ,
 -1109.739 , -1527.424 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.014,  0.0091, OK26 ,
 -767.919  , -1724.774 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.012,  0.0105, OK26 ,
 -392.537  , -1846.743 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,  0.010,  0.0115, OK26 ,
 -0.000    , -1888.000 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak22,
 392.537   , -1846.743 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak 8,
 767.919   , -1724.774 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001,       ,        , bak26,
 1109.739  , -1527.424 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.000,  0.0102, OK26 ,
 1403.057  , -1263.319 , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.002,  0.0086, OK26 ,
 1635.056  , -944.000  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.004,  0.0065, OK26 ,
 1795.595  , -583.424  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.005,  0.0040, OK26 ,
 1877.657  , -197.350  , 11000 ,0.     ,0       ,d     ,  0.0070,  0.0001, -0.006,  0.0014, OK26 ,
 755       , 0         , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.015,  0.0000, OK26 ,
 654.022   , 377.600   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.014,  0.0037, OK26 ,
 377.600   , 654.022   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.011,  0.0065, OK26 ,
 0.000     , 755.200   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 -377.600  , 654.022   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.004,  0.0067, OK26 ,
 -654.022  , 377.600   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.001,  0.0039, OK26 ,
 -755.200  , 0.000     , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.000,  0.0000, OK26 ,
 -654.022  , -377.600  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.001, -0.0039, OK26 ,
 -377.600  , -654.022  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.004, -0.0067, OK26 ,
 -0.000    , -755.200  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 377.600   , -654.022  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.011, -0.0065, OK26 ,
 654.022   , -377.600  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.014, -0.0037, OK26 ,
 1115.590  , 196.709   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 981.034   , 566.400   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.019,  0.0066, OK26 ,
 728.150   , 867.775   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.016,  0.0102, OK26 ,
 387.440   , 1064.484  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 0.000     , 1132.800  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 -387.440  , 1064.484  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.003,  0.0129, OK26 ,
 -728.150  , 867.775   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.001,  0.0106, OK26 ,
 -981.034  , 566.400   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.005,  0.0070, OK26 ,
 -1115.590 , 196.709   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 -1115.590 , -196.709  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.006, -0.0024, OK26 ,
 -981.034  , -566.400  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.005, -0.0070, OK26 ,
 -728.150  , -867.775  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.001, -0.0106, OK26 ,
 -387.440  , -1064.484 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.003, -0.0129, OK26 ,
 -0.000    , -1132.800 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 387.440   , -1064.484 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 728.150   , -867.775  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.016, -0.0102, OK26 ,
 981.034   , -566.400  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.019, -0.0066, OK26 ,
 1115.590  , -196.709  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.021, -0.0023, OK26 ,
 1510.400  , 0.000     , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.018,  0.0000, OK26 ,
 1458.934  , 390.920   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 1308.045  , 755.200   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.017,  0.0055, OK26 ,
